textid,words,sylls,ltrvec,perf,isrhymed
1618,save have fate bilingsgate quire admire kate mate shapes scrapes carre jarre,ave ave ate ate uire ire ate ate apes apes arre arre,A A B B C C B B E E F F,1 1 1 1 0 1 1 1 0 0 0 0,1
1619,he axeltree run son be mutinie fall all,e ee un on e ie all all,A A B B A A C C,1 1 1 0 1 0 1 1,1
1620,withstood good heare eare,ood ood eare eare,A A B B,1 1 0 0,1
1621,aemulation tone philomel excell begin pin,ion one el ell in in,A B C C D D,0 1 0 0 1 1,1
1622,such touch chime time harmonie agree,uch ouch ime ime ie ee,A A B B C C,1 0 1 1 1 0,1
1623,fret it fall call one unison,et it all all one on,A B C C D D,1 1 1 1 1 0,1
1624,begin within eyes sympathise exprest brest can man spheres eares,in in eyes ise est est an an eres ares,A A B C D D E E F G,1 1 0 1 1 1 1 1 0 1,0
1625,lays praise be deity nine valentine,ays aise e y ine ine,A A B B C C,0 0 1 0 1 1,1
1626,paradise eyes turtledove love combine valentine,ise eyes ove ove ine ine,A B C C D D,1 0 1 1 1 1,1
1627,cabinet wit breast interest divine valentine,et it east est ine ine,A B C C D D,1 1 1 0 1 1,1
1628,treasury eye clarity,y ye y,A A A,1 1 1,1
1629,multitude viewd magnitude,ude iewd ude,A B A,1 0 1,1
1630,much such touch,uch uch ouch,A A A,1 1 0,1
1631,harme charm arme,arme arm arme,A B A,0 1 0,1
1632,dread entered dead,ead ered ead,A B A,1 0 1,1
1633,skeleton boan on,on oan on,A A A,1 0 1,1
1634,skin incarnadin within,in in in,A A A,1 1 1,1
1635,men leane agen,en eane en,A B A,1 0 1,1
1636,decrees sees fees,ees ees ees,A A A,1 1 1,1
1637,bow go doe,ow o oe,A A A,1 1 1,1
1638,be have thee crave need feed,e ave ee ave eed eed,A B A B C C,1 1 1 1 1 1,1
1639,knowne dearth gowne earth dirt begirt,owne earth owne earth irt irt,A B A B C C,0 1 0 1 1 1,1
1640,tast is lacd blisse vine wine,ast is acd isse ine ine,A B C D E E,1 1 0 0 1 1,2
1641,sup touch cup much be charity,up ouch up uch e y,A B A B C C,1 1 1 0 1 0,1
1642,pearleimbroderies wast prise imbract shelfe selfe,ies ast ise act elfe elfe,A B A C D D,0 1 0 1 0 0,1
1643,deny me eye thee unkinde minde,y e ye ee inde inde,A A A A C C,1 1 1 0 0 0,1
1644,cries elegies breath death spheres teares fall funerall wombe tombe,ies ies eath eath eres ares all all ombe ombe,A A B B C D E E F F,0 0 1 1 0 1 1 1 0 0,1
1645,feet sheet solemnitie thee sound ground,eet eet ie ee ound ound,A A B B C C,1 1 1 0 1 1,1
1646,call buriall begun sun,all iall un un,A B C C,1 0 1 1,2
1647,martyrdom religion good blood,om ion ood ood,A B C C,1 0 1 1,2
1648,sores dores element ornament fryed deified,ores ores ent ent yed ied,A A B B C D,0 0 1 1 0 0,1
1649,flight night been cherubin,ight ight een in,A A B B,1 1 1 0,1
1650,say way flye skye one crowne,ay ay ye ye one owne,A A B B C D,1 1 0 0 1 0,1
1651,prince preheminence him diadem uneven heavn,ince ence im em en eavn,A B C D E F,1 1 1 1 1 0,0
1652,all festivall eyes canonize throne coronation be divinity,all all eyes ize one ion e y,A A B C D E F F,1 1 0 1 1 0 1 0,2
1653,jubilies cries more before,ies ies ore ore,A A B B,0 0 1 1,1
1654,we hierarchy,e y,A A,1 0,1
1655,by arcady claime flame looke book sight epithite volumes columnes be epitome expresse wretchednes,y y aime ame ooke ook ight ite umes umnes e ome esse ednes,A A B C D E F F G H I J K L,1 1 0 1 0 1 1 1 0 0 1 1 0 0,2
1656,majesty modesty are were really be,y y are ere y e,A A B B A C,1 1 1 1 1 1,1
1657,nine shine remaine againe,ine ine aine aine,A A B B,1 1 0 0,1
1658,clitophon on too do payre are stand hand,on on oo o ayre are and and,A A B B C D E E,1 1 1 0 0 1 1 1,1
1659,rose whose glory story,ose ose y y,A A B B,1 1 1 1,1
1660,smile reconcile see agree doe you,ile ile ee ee oe ou,A A B B C D,1 1 1 1 1 0,1
1661,by arcady make forsake looke booke sight epithite volumes columnes be epitome expresse wretchednesse,y y ake ake ooke ooke ight ite umes umnes e ome esse esse,A A B B C C D D E F G H I I,1 1 1 1 0 0 1 1 0 0 1 1 0 0,1
1662,majestie modestie are were really be nine shine remaine againe,ie ie are ere y e ine ine aine aine,A A B B A C D D E E,1 1 1 1 1 1 1 1 0 0,1
1663,clitophon on too doe payre are stand hand,on on oo oe ayre are and and,A A B C D E F F,1 1 1 1 0 1 1 1,2
1664,arose whose glory story smile reconcile see agree doe you,ose ose y y ile ile ee ee oe ou,A A B B C C B B D E,1 1 1 1 1 1 0 0 1 0,1
1665,eye arcady betraid maid warm form,ye y aid aid arm orm,A A B B C C,0 0 1 1 1 0,1
1666,warres gowne scarres crowne,arres owne arres owne,A B A B,0 0 0 0,1
1667,one looke garison booke,one ooke on ooke,A B A B,1 0 0 0,1
1668,shield rules field schooles,ield ules ield oles,A B A C,1 0 1 0,2
1669,againe concord penne sword,aine ord enne ord,A B C B,0 1 0 1,2
1670,warres gowne starres crowne,arres owne arres owne,A B A B,0 0 0 0,1
1671,one looke garrison booke,one ooke on ooke,A B A B,1 0 0 0,1
1672,shield rules field schooles,ield ules ield oles,A B A C,1 0 1 0,2
1673,agen concorde penne sword,en orde enne ord,A B C D,1 0 0 1,0
1674,good understood orthrowne one me thee,ood ood owne one e ee,A A B C D D,1 1 0 1 1 1,1
1675,light sight flame name day pray,ight ight ame ame ay ay,A A B B C C,1 1 1 1 1 1,1
1676,motion run give live she dye,ion un ive ive e ye,A B C C D D,0 1 1 1 1 0,1
1677,traegedy eye betrayd obeyd breakes speakes valentinian man,y ye ayd eyd akes akes ian an,A A B C D D E F,1 1 0 0 0 0 0 1,2
1678,adde mad furious house stone tone,adde ad ous ouse one one,A B C C D D,0 1 1 1 1 1,1
1679,inspire attire see crueltie redresse blesse when agen,ire ire ee ie esse esse en en,A A B B C C D D,1 1 1 0 0 0 1 1,1
1680,wings sings theatre appeare morne adorne,ings ings eatre eare orne orne,A A B C D D,0 0 0 0 0 0,1
1681,aire where wit it grace face none on expresse uncomlinesse we thee,aire ere it it ace ace one on esse esse e ee,A B C C D D E E F F G G,0 1 1 1 1 1 1 0 0 0 1 1,1
1682,lovd approvd offence audience,ovd ovd ence ience,A A B C,0 0 1 0,2
1683,expire fire all fall receive live,ire ire all all eive ive,A A B B C C,1 1 1 1 1 0,1
1684,head read wit it recite write,ead ead it it ite ite,A A B B B B,1 1 1 1 0 0,1
1685,maid shade now you heir there,aid ade ow ou eir ere,A A B C D D,1 1 1 0 1 1,1
1686,less address are war am name brest rest,ess ess are ar am ame est est,A A B B C C D D,1 1 1 0 1 0 1 1,1
1687,die live eye reprieve screen hear seen there,ie ive ye ieve een ear een ere,A B A C D E D E,1 1 1 1 1 1 1 1,1
1688,perswade man laid fan jigs gigs swear chair,ade an aid an igs igs ear air,A B A B C C D D,1 1 1 1 0 0 1 0,1
1689,state dispence hate innocence become doome decree majestie,ate ence ate ence ome oome ee ie,A B A B C D E E,1 1 1 1 1 0 1 0,1
1690,eye survey sympathy convey now bow go bow,ye ey y ey ow ow o ow,A B A B C C C C,0 1 0 1 1 1 1 1,1
1691,air burn pair turn miracle swell awes laws,air urn air urn acle ell awes aws,A B A B C D E F,1 1 1 1 0 1 0 0,2
1692,deceive weave obtaind gaind staind,eive eave aind aind aind,A A B B B,1 1 0 0 0,1
1693,cold gold sin in discipline,old old in in ine,A A B B B,1 1 1 1 0,1
1694,wore bore herse pierce fierce,ore ore erse ierce ierce,A A B B B,1 1 1 1 1,1
1695,decreed bleed gay display lay,eed eed ay ay ay,A A B B B,1 1 1 1 1,1
1696,dore more tough enough muffe,ore ore ough ough uffe,A A B B C,1 1 1 1 0,1
1697,impart art betray day disgrace face,art art ay ay ace ace,A A B B C C,1 1 1 1 1 1,1
1698,dye eye snow show grace face,ye ye ow ow ace ace,A A B B C C,0 0 1 1 1 1,1
1699,air hair there,air air ere,A A A,1 1 1,1
1700,give grieve live,ive ieve ive,A B A,1 1 1,1
1701,prefers idolaters stars,ers ers ars,A A B,0 0 0,1
1702,queen green skreen,een een een,A A A,1 1 1,1
1703,sacrifice arteries eyes,ice ies eyes,A B C,1 0 0,0
1704,noon complexion constellation,oon ion ion,A B B,1 0 0,1
1705,cleer cheer there,eer eer ere,A A A,1 1 1,1
1706,tell well groan tune air prayer,ell ell oan une air yer,A A B C D E,1 1 1 1 1 0,2
1707,this kiss end rend hand saraband,is iss end end and and,A A C C D D,1 1 1 1 1 1,1
1708,night light breast east west,ight ight east east est,A A B B B,1 1 1 1 0,1
1709,wave grave lye dye eye,ave ave ye ye ye,A A B B B,1 1 0 0 0,1
1710,heal well be anatomie see,eal ell e ie ee,A A B B B,1 0 1 0 1,1
1711,day play lanchd blanchd,ay ay anchd anchd,A A B B,1 1 0 0,1
1712,blow stow death breath,ow ow eath eath,A A B B,1 1 1 1,1
1713,fan wan down frown,an an own own,A A B B,1 1 1 1,1
1714,say away dwells isicles,ay ay ells icles,A A B C,1 1 0 0,2
1715,grown own glow snow,own own ow ow,A A B B,1 1 1 1,1
1716,vein strein fell swell,ein ein ell ell,A A B B,1 1 1 1,1
1717,blind inde see leprosie,ind inde ee ie,A B C C,1 0 1 0,2
1718,dashd washd fall all,ashd ashd all all,A A B B,0 0 1 1,1
1719,flood blood hair air,ood ood air air,A A B B,1 1 1 1,1
1720,conqueresse seas thou bow,esse eas ou ow,A B C C,0 0 0 0,2
1721,ant sweat plant heat grain train,ant eat ant eat ain ain,A B A B C C,1 1 1 1 1 1,1
1722,awhile law smile saw sting sing,ile aw ile aw ing ing,A B A B C C,1 1 1 1 1 1,1
1723,day fueillemort ray sport call prodigal,ay ort ay ort all al,A B A B C C,1 1 1 1 1 0,1
1724,allow pain plow wain live relieve,ow ain ow ain ive ieve,A B A B C D,1 1 1 1 1 1,1
1725,spie law pie daw up crop,ie aw ie aw up op,A B A B C D,1 1 1 1 1 1,1
1726,tomb jaw womb maw day away,omb aw omb aw ay ay,A B A B C C,1 1 1 1 1 1,1
1727,fine thine thought caught lawn drawn made invade,ine ine ought aught awn awn ade ade,A A B B C C D D,1 1 1 0 1 1 1 1,1
1728,dress glass bliss is fit wit adore more,ess ass iss is it it ore ore,A A B C D D E E,1 0 1 1 1 1 1 1,1
1729,nigher yet fire wet fuel jewel marry canary,er yet ire et uel el y y,A B A B E F G G,0 0 1 1 0 0 1 1,1
1730,venice flame rhenish name asswageth rageth it posset,ice ame ish ame eth eth it et,A B C B D D E F,1 1 1 1 0 0 1 1,2
1731,wellwiller mee cellar buttery barrells quarrels master taster,er ee ar y ells els er er,A B C B D E A A,0 1 1 0 0 0 0 0,1
1732,staggers we daggers be roses discloses chamber amber,ers e ers e es es er er,A B A B C C D D,0 1 0 1 0 0 0 0,1
1733,cripple see tipple thee missing kissing october sober,e ee e ee ing ing er er,A A A A B B C C,1 1 1 1 1 1 0 0,1
1734,trifle gyant rifle plyant follow wallow merry sherry,ifle yant ifle yant ow ow y y,A B A B C C D D,0 0 0 0 1 1 1 1,1
1735,time crime woe fire desire too,ime ime oe ire ire oo,A A B C C D,1 1 1 1 1 1,1
1736,age rage hid blisse yes forbid,age age id isse yes orbid,A A B C D B,1 1 1 0 0 0,1
1737,sip lip fed drop drop maidenhead,ip ip ed op op ead,A A B C C B,1 1 1 1 1 1,1
1738,tipple nipple were jellies bellies fear,e e ere ies ies ear,A A B C C B,1 1 1 0 0 1,1
1739,strawberries eyes fare swell dwell hair,ies eyes are ell ell air,A B C D D C,0 0 1 1 1 1,1
1740,it pit kisse day away blisse,it it isse ay ay isse,A A B C C B,1 1 0 1 1 0,1
1741,tear ear smell tast chast miracle,ear ear ell ast ast acle,A A B C C D,1 1 1 1 1 0,1
1742,innocence offence gay down own lay,ence ence ay own own ay,A A B C C B,1 1 1 1 1 1,1
1743,love above on cheerfully galaxie zone,ove ove on y ie one,A A B C C B,1 1 1 1 1 0,1
1744,crave have deny dreams beams lye,ave ave y ams ams ye,A A B C C B,1 1 1 0 0 1,1
1745,shows blows dire fire hair heir in skin tears bears,ows ows ire ire air eir in in ars ars,A A B B C C D D E E,0 0 1 1 1 1 1 1 0 0,1
1746,been in friends ends three me doubt clout,een in ends ends ee e oubt out,A A B B C C D D,1 0 1 1 1 0 1 1,1
1747,heavn givn passe glasse me rivalenemy so woe spot not flings strings night light flame name,eavn ivn asse asse e y o oe ot ot ings ings ight ight ame ame,A B C C D D E E F F G G H H I I,0 0 0 0 1 0 1 0 1 1 0 0 1 1 1 1,1
1748,fair chair light night breath death hiew you fame proclaim,air air ight ight eath eath iew ou ame aim,A A B B C C D E F F,1 1 1 1 1 1 0 0 1 1,1
1749,i lie impure unsure hair air good blood inthrone thrown,i ie ure ure air air ood ood one own,A B C C D D E E F F,0 1 1 1 1 1 1 1 1 1,1
1750,renown down crawl fall now brow give live run undone,own own awl all ow ow ive ive un one,A A B B C C D D E E,1 1 1 1 1 1 1 1 1 0,1
1751,appear star behold gold ape shape agree thee know so,ear ar old old ape ape ee ee ow o,A B C C D D E E F F,1 1 1 1 1 1 1 1 1 1,1
1752,brest within attest him eyes nunneries,est in est im eyes ies,A B A C D E,1 1 1 1 0 0,2
1753,returnd affront burnd accompt might fight,urnd ont urnd ompt ight ight,A B A C D D,0 1 0 1 1 1,1
1754,sent me indifferent victorie groves doves,ent e ent ie oves oves,A B A B C C,1 1 1 0 0 0,1
1755,he bare i neer came flame,e are i eer ame ame,A B C D E E,1 1 0 1 1 1,2
1756,so donquichoterie wo fly enemy cry,o ie o y y y,A B A B B B,1 1 1 1 1 1,1
1757,elf himself bee artillerie bough now,elf elf ee ie ough ow,A A B B C C,1 1 1 0 1 1,1
1758,offering ring enjoy boy caresse antipodes,ing ing oy oy esse odes,A A B B C D,1 1 1 1 0 0,1
1759,he mercurie breath death day way,e ie eath eath ay ay,A A B B C C,1 0 1 1 1 1,1
1760,tells swells belies virginities hurld world,ells ells ies ies urld orld,A A B B C D,0 0 0 0 0 1,1
1761,descends fiends slave have below go,ends ends ave ave ow o,A A B B C C,1 1 1 1 1 1,1
1762,hum room noise voice breath death net feet toyl coyl,um oom oise oice eath eath et eet oyl oyl,A A B C D D E F G G,1 0 1 1 1 1 1 1 0 0,0
1763,ore rore elf himself,ore ore elf elf,A A B B,1 1 1 1,1
1764,play ray fire attire eye thigh coil broyl flame frame become lome,ay ay ire ire ye igh oil oyl ame ame ome ome,A A B B C C D E F F G G,1 1 1 1 0 0 1 0 1 1 1 1,1
1765,dresse messe bleed feed be familie,esse esse eed eed e ie,A A B B C C,0 0 1 1 1 0,1
1766,air snare ill kill ark lark sepulcher heir,air are ill ill ark ark er eir,A A B B C C D A,1 1 1 1 1 1 0 1,1
1767,reservd deservd dy castleenemy speed feed woe foe,ervd ervd y y eed eed oe oe,A A B B C C D D,0 0 1 1 1 1 1 1,1
1768,fly dry wounds drowns,y y unds owns,A A B C,1 1 0 0,2
1769,heat sweat said afraid,eat eat aid aid,A A B B,1 1 1 1,1
1770,shine heavenchristalline groan acheron,ine ine oan on,A A B B,1 1 1 0,1
1771,fall fireball betrayd granade,all all ayd ade,A A B C,1 1 0 1,2
1772,shine pine desires fires,ine ine ires ires,A A B B,1 1 0 0,1
1773,wail hail ner fear,ail ail er ear,A A B C,1 1 0 1,2
1774,burn urn race face,urn urn ace ace,A A B B,1 1 1 1,1
1775,still bill bowl soul,ill ill owl oul,A A B B,1 1 1 1,1
1776,know below sup up,ow ow up up,A A B B,1 1 1 1,1
1777,save grave us curtius,ave ave us ius,A A B C,1 1 1 0,2
1778,fly fry flood blood,y y ood ood,A A B B,1 1 1 1,1
1779,auricular star thighs sacrifice,ar ar ighs ice,A A B C,1 1 0 1,2
1780,breath death hand stand,eath eath and and,A A B B,1 1 1 1,1
1781,reaspire fire pain again,ire ire ain ain,A A B B,1 1 1 1,1
1782,remain again breast possest shot not good understood,ain ain east est ot ot ood ood,A A B B C C D D,1 1 1 0 1 1 1 1,1
1783,finishing sing denyes lyes showers flowers all call fame name,ing ing enyes yes ers ers all all ame ame,A A B C D D E E F F,1 1 0 0 0 0 1 1 1 1,1
1784,dogstar war throat shot,ar ar oat ot,A A B B,1 1 1 0,1
1785,shade made enemies eyes,ade ade ies eyes,A A B C,1 1 0 0,2
1786,load toad spawn yawn spit it turns urns maid prayd mother brother,oad oad awn yawn it it urns urns aid ayd er er,A A B B C C D D E F G G,1 1 1 0 1 1 0 0 1 0 0 0,1
1787,descend contend be victorie time crime fire inspire lie sea walls stalls float boat begins spins flye high,end end e ie ime ime ire ire ie ea alls alls oat oat ins ins ye igh,A A B B C C D D B B E E F F G G B B,1 1 1 0 1 1 1 1 0 1 0 0 1 1 0 0 0 0,1
1788,wiselystout about sweat wet brings stings blast hast top up leaves weaves,out out eat et ings ings ast ast op up aves aves,A A B B C C D D E E F F,1 1 1 0 0 0 1 1 1 0 0 0,1
1789,attack back spread head spain brain armd charmd rat fat scull full seeds feeds grown own shakes lakes,ack ack ead ead ain ain armd armd at at ull ull eds eds own own akes akes,A A B B C C D D E E F F G G H H I I,1 1 1 1 1 1 0 0 1 1 1 1 0 0 1 1 0 0,1
1790,on surgeon drest breast combatant pant scars wars prevent spent,on eon est east ant ant ars ars ent ent,A B C C D D E E F F,1 0 1 1 1 1 0 0 1 1,1
1791,toad load back crack untwind lind blast past wing sting blent ingredient,oad oad ack ack ind ind ast ast ing ing ent ient,A A B B C C D D E E F G,1 1 1 1 1 1 1 1 1 1 1 0,1
1792,withdraw campania deep keep pass jaws blind lind doubts redoubts pickear rear dispite fight general all foam own chair air,aw ia eep eep ass aws ind ind ubts ubts ear ear ite ight al all oam own air air,A B C C D E F F G G H H I I J J K L H H,1 0 1 1 1 0 1 1 0 0 1 1 1 1 1 0 1 1 0 0,1
1793,survey prey laps chaps,ey ey aps aps,A A B B,1 1 0 0,1
1794,amazon occasion carreers speers mouse house elf himself heed speed on execution can began rage asswage smother another,on ion ers ers ouse ouse elf elf eed eed on ion an an age age er er,A B C C D D E E F F A B A A H H I I,1 0 0 0 1 1 1 1 1 1 1 0 1 1 1 1 0 0,1
1795,he miserie print withint is periphrasis yellowpale stale fire retire pant plant sped dead fate luxuriate or hellebore,e ie int int is is ale ale ire ire ant ant ed ead ate iate or ore,A A B B C C D D E E F F G G H I J J,1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0,1
1796,aid maid rowls scrowls ills distills all befall,aid aid owls owls ills ills all all,A A B B C C D D,1 1 0 0 0 0 1 1,1
1797,foe glow lar star laws cause want plant,oe ow ar ar aws ause ant ant,A A B B C C D D,1 1 1 1 0 0 1 1,1
1798,see remedie despair air yell hell,ee ie air air yell ell,A A B B C C,1 0 1 1 0 1,1
1799,bliss is foe too spun pavillion display play,iss is oe oo un ion ay ay,A B C D E F G G,1 1 1 1 1 0 1 1,0
1800,praise rayes forget benefit free bee toyle coyle,aise ayes et it ee ee oyle oyle,A B C D E E F F,1 0 1 1 1 1 0 0,2
1801,head treasured call all present monument,ead ured all all ent ent,A B C C D D,1 0 1 1 1 1,1
1802,world curld hast fast,orld urld ast ast,A B C C,1 0 1 1,2
1803,me epitome fling ring trianglare square crawl all,e ome ing ing are uare awl all,A B C C D D E E,1 1 1 1 1 0 1 1,1
1804,day ray moon noon deep peep bed head,ay ay oon oon eep eep ed ead,A A B B C C D D,1 1 1 1 1 1 1 1,1
1805,create state birth earth afraid aid,eate ate irth earth aid aid,A A C C D D,0 1 1 1 1 1,1
1806,sire intire go embrio india play gun run womb tomb,ire ire o io ia ay un un omb omb,A A B C D E F F G G,1 1 1 0 0 1 1 1 1 1,0
1807,king sing within discipline bent tenement you too,ing ing in ine ent ent ou oo,A A B B C C D D,1 1 1 0 1 1 0 1,1
1808,rain train old gold spin within,ain ain old old in in,A A B B C C,1 1 1 1 1 1,1
1809,made cupulad thou too ore dore severe tear bell cell placd tast,ade ulad ou oo ore ore ere ear ell ell acd ast,A B C C D D E E F F G H,1 0 0 1 1 1 1 1 1 1 0 1,1
1810,resolve dissolve repair air,olve olve air air,A A B B,1 1 1 1,1
1811,foregoe too write hermaphrodite appear charioteer law draw winne inne clark barque,oe oo ite ite ear eer aw aw inne inne ark ue,A B C C D D E E F F G H,1 1 1 1 1 1 1 1 0 0 1 1,1
1812,trevere lavere beleeve sleeve man sedan luyck huyck fate state exile soyl go too,ere ere eeve eeve an an uyck uyck ate ate ile oyl o oo,A A B B C C D D E E F G H H,1 1 1 1 1 1 0 0 1 1 1 0 1 1,1
1813,earth birth head bed move love,earth irth ead ed ove ove,A A B B C C,1 1 1 0 1 1,1
1814,cave grave night light unbound crownd,ave ave ight ight ound ownd,A A B B C D,1 1 1 1 1 0,1
1815,blind mind prise eyes store more,ind ind ise eyes ore ore,A A B C D D,1 1 1 0 1 1,1
1816,withdraw aw compassionate fate kind blind,aw aw ate ate ind ind,A A B B C C,1 1 1 1 1 1,1
1817,cruelnice ice show snow,ice ice ow ow,A A B B,1 1 1 1,1
1818,vast hast be me,ast ast e e,A A B B,1 1 1 1,1
1819,heat sweat stone anon supplid bide,eat eat one on id ide,A A B B C C,1 1 1 0 1 0,1
1820,stay day inhabitant rent resort court,ay ay ant ent ort ourt,A A B C D D,1 1 1 1 1 0,1
1821,return mourn see be feed decreed,urn ourn ee e eed eed,A A B B C C,1 0 1 0 1 1,1
1822,young throng coronet amoret quaff off,oung ong et et uaff off,A A B B C D,1 0 1 1 0 1,1
1823,nine wine adorn morn,ine ine orn orn,A A B B,1 1 1 1,1
1824,sit wit sad mad,it it ad ad,A A B B,1 1 1 1,1
1825,coronation oreblown way pray adore before,ion own ay ay ore ore,A B C C D D,0 1 1 1 1 1,1
1826,air hair skin within fine resign they sway,air air in in ine ign ey ay,A A B B B B C C,1 1 1 1 0 0 1 1,1
1827,bears ears glory story,ars ars y y,A A B B,0 0 1 1,1
1828,form alarm eye she hand stand clipt stript,orm arm ye e and and ipt ipt,A B C D E E F F,1 1 0 1 1 1 0 0,2
1829,confesse wretchednesse disdain again,esse esse ain ain,A A B B,0 0 1 1,1
1830,sphere there beware carr see thee wayn main gallop scallop,ere ere are arr ee ee ayn ain op op,A A A B C C D E F F,1 1 0 0 1 1 0 1 1 1,1
1831,winds minds fire desire by eye sweat beat,inds inds ire ire y ye eat eat,A A B B C C D D,0 0 1 1 1 1 1 1,1
1832,wore bore,ore ore,A A,1 1,1
1833,call all,all all,A A,1 1,1
1834,fair there wore adore bold gold slave pave,air ere ore ore old old ave ave,A A B B C C D D,1 1 1 1 1 1 1 1,1
1835,high nigh be see stay statua greet amoret knock unlock there tear awake take,igh igh e ee ay ua eet et ock ock ere ear ake ake,A A A A C D E E F F G G H H,1 1 1 0 1 0 1 0 1 1 1 1 1 1,1
1836,store oar dwell hell untrue you possesse confesse,ore oar ell ell ue ou esse esse,A A B B C D E E,1 1 1 1 1 0 0 0,1
1837,thee see newdress cheerfulnesse they day,ee ee ess esse ey ay,A A B C A A,1 1 1 0 0 0,1
1838,repine wine free thee submit amoret,ine ine ee ee it et,A A B B C D,1 1 1 1 1 1,1
1839,call fall poor more,all all oor ore,A A B B,1 1 1 0,1
1840,far star be see,ar ar e ee,A A B B,1 1 1 1,1
1841,state fate keep deep stand newfoundland still untill find wind tost cost,ate ate eep eep and and ill ill ind ind ost ost,A A B B C C D D E E F F,1 1 1 1 1 1 1 1 1 1 1 1,1
1842,shore store know ow jot blot,ore ore ow ow ot ot,A A B B C C,1 1 1 1 1 1,1
1843,lies properties wheel reel are were,ies ies eel eel are ere,A A B B C C,0 0 1 1 1 1,1
1844,want upont breed feed call all sun run,ant ont eed eed all all un un,A B C C D D E E,1 1 1 1 1 1 1 1,1
1845,high eye know low stroak oak withal fall vales scales,igh ye ow ow oak oak al all ales ales,A A B B C C D D E E,1 1 1 1 1 1 1 0 0 0,1
1846,fate state ever never hither weather has boreas,ate ate er er er er as eas,A A B B B B C D,1 1 0 0 0 0 1 0,1
1847,those suppose so bow divine nine,ose ose o ow ine ine,A A B B C C,1 1 1 1 1 1,1
1848,appear fear storm alarm pray day,ear ear orm arm ay ay,A A B C D D,1 1 1 1 1 1,1
1849,met counterfeit maid arrayd queen meen desires fires torn fatherborn coat boot cell impossible ide divide all ball,et eit aid ayd een een ires ires orn orn oat oot ell ible ide ide all all,A A B C D D E E F F G G H I J J K K,1 0 1 0 1 1 0 0 1 1 1 0 1 0 1 1 1 1,1
1850,all ball admire fire scrowl soul brought thought cataract abstract we thee,all all ire ire owl oul ought ought act act e ee,A A B B C C D D E E F F,1 1 1 1 1 1 1 1 1 1 1 1,1
1851,eyes deities make take queen seen son religion dwell shell,eyes ies ake ake een een on ion ell ell,A B C C D D E F G G,0 0 1 1 1 1 1 0 1 1,0
1852,brand hand hell fell three thee plain brain invisible skill we see assay away fruits roots zone collation me tree try eye rime time,and and ell ell ee ee ain ain ible ill e ee ay ay its ots one ion e ee y ye ime ime,A A B B C C D D E F C C G G H I J K C C C C L L,1 1 1 1 1 1 1 1 0 1 0 1 1 1 0 0 1 0 0 1 0 0 1 1,1
1853,on vermilion day ray fire conspire years peers compare heir all original not begot side bride play way noons suns flood blood respect neglect titian man ascend end law saw gold hold that at complaind staind,on ion ay ay ire ire ars ers are eir all al ot ot ide ide ay ay ons uns ood ood ect ect ian an end end aw aw old old at at aind aind,A B C C D D E F G G H H I I J J C C K L M M N N O A Q Q R R S S T T U U,1 0 1 1 1 1 0 0 1 1 1 0 1 1 1 1 1 1 0 0 1 1 1 1 0 1 1 1 1 1 1 1 1 1 0 0,1
1854,hast cast worth forth said made draw saw odds gods prefer character bind mind abysse is show below hand land adore more is idolmistresses shall all,ast ast orth orth aid ade aw aw odds ods er er ind ind ysse is ow ow and and ore ore is es all all,A A B B C C D D E F G G H H I J K K L L M M J N O O,1 1 1 1 1 1 1 1 0 0 0 0 1 1 0 1 1 1 1 1 1 1 1 0 1 1,1
1855,show owe those grows apprehend end dresse effigies,ow owe ose ows end end esse ies,A A B B C C D E,1 1 1 1 1 1 0 0,1
1856,agen in hands bands,en in ands ands,A B C C,1 1 0 0,2
1857,move above,ove ove,A A,1 1,1
1858,now vow,ow ow,A A,1 1,1
1859,sun perigrination pair air rayes dayes gaze morn born,un ion air air ayes ayes aze orn orn,A B C C D D E F F,1 0 1 1 0 0 1 1 1,1
1860,sun run rings offerings night delight bright play day,un un ings ings ight ight ight ay ay,A A B B C C C D D,1 1 0 0 1 1 1 1 1,1
1861,strow go killd filld joy destroy cloy sympathies eyes,ow o illd illd oy oy oy ies eyes,A A B B C C C D E,1 1 0 0 1 1 1 0 0,1
1862,crowns clowns tell miracle mark ark sea poesie merchandise eyes pass was shown moon victorie see feel wheel,owns owns ell acle ark ark ea ie ise eyes ass as own oon ie ee eel eel,A A B C D D E E F G H I J K E E B B,0 0 1 0 1 1 1 0 1 0 1 1 1 1 0 1 0 0,1
1863,state imitate we deformitie baboon sun sing king fraught fought feel steel afford cord renown crown lay statua dine wine bin capuchin,ate ate e ie oon un ing ing aught ought eel eel ord ord own own ay ua ine ine in in,A A B B C C D D E E F F G G H H I J K K K K,1 1 1 0 1 0 1 1 1 1 1 1 1 1 1 1 1 0 1 1 0 0,1
1864,see high fit it maintain brain drolld rolld suit boot none one hair dear curl furl may opera tub club blood food praise plaies lice vice,ee igh it it ain ain olld olld uit oot one one air ear url url ay a ub ub ood ood aise ies ice ice,A B C C D D E E F F G G H H I I J K L L M M N O P P,1 1 1 1 1 1 0 0 0 0 1 1 1 1 1 1 1 0 1 1 1 1 1 0 1 1,1
