textid,words,sylls,ltrvec,perf,isrhymed
1291,home tears become compeers years fiend fears lend end,ome ars ome ers ars iend ars end end,A B A C B D B D D,1 0 1 0 0 1 0 1 1,1
1292,form now warm ago know deep woe keep sleep,orm ow arm o ow eep oe eep eep,A B A B B C B C C,1 1 0 1 1 1 1 1 1,1
1293,men child glen wild reconciled sky smiled tumultuously ecstasy,en ild en ild iled y iled y y,A B A B B C B C C,1 1 1 1 1 1 1 1 1,1
1294,fatebefore breast lore blessed unrest away guest sway alway,ore east ore essed est ay est ay ay,A B A B B C B C C,1 1 1 0 0 1 0 1 1,1
1295,unfold know unrolled woe show devotion flow ocean emotion,old ow olled oe ow ion ow ean ion,A B A B B C B D C,1 1 1 1 1 0 1 1 0,1
1296,veins forth chains earth cottagehearth gladness mirth madness sadness,ins orth ins earth earth ess irth ess ess,A B A B B C B C C,0 1 0 0 0 1 0 1 1,1
1297,fire hover desire over cover far lover star were,ire er ire er er ar er ar ere,A B A B B C B C D,1 0 1 0 0 1 0 1 1,1
1298,me sank sea drank shrank ever dank quiver never,e ank ea ank ank er ank er er,A B A B B C B C C,1 1 1 1 1 0 1 0 0,1
1299,dream appear stream atmosphere wear bliss near tenderness kiss,eam ear eam ere ear iss ear ess iss,A B A B B C B D C,1 1 1 1 1 1 1 1 1,1
1300,maiden sleep laden weep creep strong keep tongue along,en eep en eep eep ong eep ue ong,A B A B B C B D C,1 1 1 1 1 1 1 1 1,1
1301,led then dead men den truth when youth ruth,ed en ead en en uth en outh uth,A B A B B C B D C,1 1 1 1 1 0 1 1 0,1
1302,said subdued dead solitude wood night understood bright delight,aid ued ead ude ood ight ood ight ight,A B A C C D C D D,1 0 0 1 0 1 0 1 1,1
1303,rivers known quivers alone flown woe thrown glow foe,ers own ers one own oe own ow oe,A B A B B C B C C,0 1 0 0 1 1 1 1 1,1
1304,heart cry start pleasantly sky away high lay alway,eart y art y y ay igh ay ay,A B A B B C B C C,1 1 1 1 1 1 0 1 1,1
1305,motion brain ocean reign plain day fane lay away,ion ain ean eign ain ay ane ay ay,A B B B B C B C C,0 1 0 1 1 1 1 1 1,1
1306,hand dream land stream gleam clouds beam crowds floods,and eam and eam eam uds eam owds ods,A B A B B C B D E,1 1 1 1 1 0 1 0 0,1
1307,dome pierce home universe verse invest immerse rest breast,ome ierce ome erse erse est erse est east,A B A B B C B C C,1 1 1 1 1 1 1 1 1,1
1308,fair deep stair steep heap wide keep side deepeyed,air eep air eep eap ide eep ide eyed,A B A B B C B C D,1 1 1 1 1 1 1 1 0,1
1309,roof sheen woof screen seen rare between fair hemisphere,oof een oof een een are een air ere,A B A B B C B C C,1 1 1 1 1 1 1 1 1,1
1310,light away bright day lay thought display taught wrought,ight ay ight ay ay ought ay aught ought,A B A B B C B C C,1 1 1 1 1 1 1 0 1,1
1311,throne mankind shone blind mind fair intertwined there air,one ind one ind ind air ined ere air,A B A B B C B C C,1 1 1 1 1 1 1 1 1,1
1312,throne flame on came name sight frame light night,one ame on ame ame ight ame ight ight,A B A B B C B C C,1 1 0 1 1 1 1 1 1,1
1313,glide floor side shore more one oer thrown throne,ide oor ide ore ore one oer own one,A B A B B C D C C,1 1 1 0 0 1 0 1 1,1
1314,flame form frame warm inform state charm sate compassionate,ame orm ame arm orm ate arm ate ate,A B A B B C B C C,1 1 1 0 1 1 0 1 1,1
1315,threw me blue soothingly be return sea urn learn,ew e ue y e urn ea urn earn,A B A B B C B C D,1 1 0 0 1 1 1 1 1,1
1316,eloquently brow sky flow blow obey glow lay way,y ow y ow ow ey ow ay ay,A B A B B C B C C,1 1 1 1 1 1 1 1 1,1
1317,hair one there known alone cloak shone woke broke,air one ere own one oak one oke oke,A B A B B C B C C,1 1 1 1 1 1 1 1 1,1
1318,looks fed brooks overhead shed flowers spread hours powers,oks ed oks ead ed ers ead urs ers,A B A B B C B D C,0 1 0 1 1 0 1 0 0,1
1319,sea frame memory came fame deeds tame creeds feeds,ea ame y ame ame eds ame eds eds,A B A B B C B C C,1 1 0 1 1 0 1 0 0,1
1320,story tears glory fears chroniclers state ministers fate mate,y ars y ars ers ate ers ate ate,A B A B C D C D D,1 0 1 0 0 1 0 1 1,1
1321,bane side chain abide vied lust tied dust thrust,ane ide ain ide ied ust ied ust ust,A B A B B C B C C,1 1 1 1 1 1 1 1 1,1
1322,waters suspended daughters blended extended forth descended worth birth,ers ended ers ended ended orth ended orth irth,A B A B B C B C C,0 0 0 0 0 1 0 1 0,1
1323,spirits kind inherits blind find before behind bore shore,its ind its ind ind ore ind ore ore,A B A B B C B C C,0 1 0 1 1 1 1 1 1,1
1324,woe thought fro brought taught turn sought learn unconcern,oe ought o ought aught urn ought earn ern,A B A B B C B D D,1 1 1 1 0 1 1 1 1,1
1325,soul bent control lent omnipotent divine rent intertwine shrine,oul ent ol ent ent ine ent ine ine,A B A B B C B C C,1 1 0 1 1 1 1 1 1,1
1326,story tale hoary pale wail blood pale food multitude,y ale y ale ail ood ale ood ude,A B A B B C B C C,1 1 1 1 1 1 1 1 0,1
1327,departed even darted heaven driven pale riven gale wail,arted en arted en en ale en ale ail,A B A B B C B C C,0 1 0 1 1 1 1 1 1,1
1328,then deeds men creeds heeds me weeds sea mystery,en eds en eds eds e eds ea y,A B A B B C B C C,1 0 1 0 0 1 0 1 0,1
1329,become they dome sway away fast ray passed cast,ome ey ome ay ay ast ay assed ast,A B A B B C B C C,1 1 1 1 1 1 1 1 1,1
1330,long bound strong found sound gust ground dust trust,ong ound ong ound ound ust ound ust ust,A B A B B C B C C,1 1 1 1 1 1 1 1 1,1
1331,waken hill shaken fill will stand still land withstand,en ill en ill ill and ill and and,A B A B B C B C C,1 1 1 1 1 1 1 1 1,1
1332,hope gray cope lay day breast away guest rest,ope ay ope ay ay east ay est est,A B A B B C B C C,1 1 1 1 1 1 1 0 0,1
1333,sought sympathy thought lie radiancy light reply might smite,ought y ought ie y ight y ight ite,A B A B B C B C C,1 1 1 1 1 1 1 1 1,1
1334,dim brother swim smother another deem mother seem dream,im er im er er eem er eem eam,A B A B B A B A A,1 0 1 0 0 1 0 1 0,1
1335,labyrinth deep plinth leap keep said weep spread bled,inth eep inth eap eep aid eep ead ed,A B A B B C B C C,0 1 0 1 1 1 1 0 0,1
1336,sorrow stress morrow wilderness bless kind less unbind blind,ow ess ow ess ess ind ess ind ind,A B A B B C B C C,1 1 1 1 1 1 1 1 1,1
1337,passed knew last drew grew power hue tower bore,assed ew ast ew ew er ue er ore,A B A B B C B C D,0 1 0 1 1 0 0 0 1,1
1338,eyes home prize dome come me become be thee,eyes ome ize ome ome e ome e ee,A B C B B D B D D,0 1 1 1 1 1 1 1 1,1
1339,infantine age divine rage wage thought engage fraught wrought,ine age ine age age ought age aught ought,A B A B B C B C C,1 1 1 1 1 1 1 0 1,1
1340,brightness drew lightness dew blue seem grew dream stream,ess ew ess ew ue eem ew eam eam,A B A B B C B C C,1 1 1 1 0 1 1 1 1,1
1341,me fair radiancy despair bare bereft care left cleft,e air y air are eft are eft eft,A B A B B C B C C,1 1 0 1 1 1 1 1 1,1
1342,had sweet made feet meet cells beat dells wells,ad eet ade eet eet ells eat ells ells,A B A B B C B C C,1 1 0 1 1 0 1 0 0,1
1343,hand went land lent monument side spent abide denied,and ent and ent ent ide ent ide ied,A B A B B C B C C,1 1 1 1 1 1 1 1 1,1
1344,herthus neer us air lair slept there swept wept,us eer us air air ept ere ept ept,A B A B B D B D D,1 1 1 1 1 1 1 1 1,1
1345,heard laonsuddenly bird sky melody strong be tongue sung,eard y ird y y ong e ue ung,A B C B B D E F D,1 1 1 1 1 1 1 1 0,1
1346,stream great theme sate create vibrating state wing spring,eam eat eme ate eate ing ate ing ing,A B A B C D B D D,1 1 1 0 0 1 0 1 1,1
1347,song universe strong disperse curse became verse fame frame,ong erse ong erse urse ame erse ame ame,A B A B B C B C C,1 1 1 1 0 1 1 1 1,1
1348,sway cloud away endowed flowed face glowed grace trace,ay oud ay owed owed ace owed ace ace,A B A B B C B C C,1 1 1 0 0 1 0 1 1,1
1349,being wise seeing mysteries disguise mild despise wild child,eing ise eing ies uise ild ise ild ild,A B A B B C B C C,0 1 0 1 0 1 1 1 1,1
1350,hair things dare flings wings made brings betrayed laid,air ings are ings ings ade ings ayed aid,A B A B B C B C C,1 0 1 0 0 1 0 1 1,1
1351,keep taught sleep wrought thought lay sought sway day,eep aught eep ought ought ay ought ay ay,A B A B B C B C C,1 1 1 1 1 1 1 1 1,1
1352,mind rest find breast dispossessed torn unrest forlorn scorn,ind est ind east essed orn est orn orn,A B A B B C B C C,1 1 1 1 1 1 1 1 1,1
1353,she endued sympathy servitude mewed slaves food graves raves,e ued y ude ewed aves ood aves aves,A B A C C D C D D,1 0 0 1 1 0 0 0 0,1
1354,child sweet unreconciled meet greet make seat spake brake,ild eet iled eet eet ake eat ake ake,A B A B B C B C C,1 1 1 1 1 1 1 1 1,1
1355,mine gain repine train plain around strain wound found,ine ain ine ain ain ound ain ound ound,A B A B B C B C C,1 1 1 1 1 1 1 1 1,1
1356,smile weak while seek wreak thought cheek spot not,ile eak ile eek eak ought eek ot ot,A B A B B C B C C,1 1 1 1 1 1 1 0 0,1
1357,knowest be bestowest thee free roar me lore more,est e est ee ee oar e ore ore,A B A B B C B C C,1 1 1 1 1 1 1 1 1,1
1358,unskilfully now die low ago relent flow intent omnipotent,y ow ie ow o ent ow ent ent,A B A B B C B C C,1 1 1 1 1 1 1 1 1,1
1359,palaces cells abjectness dwells spells pour wells lore more,es ells ess ells ells our ells ore ore,A B C B B D B D D,0 0 1 0 0 1 0 0 0,1
1360,slave air grave bear dare home wear come dome,ave air ave ear are ome ear ome ome,A B A B B C B C C,1 1 1 1 1 1 1 1 1,1
1361,depart lamp heart damp cramp harm stamp charm disarm,art amp eart amp amp arm amp arm arm,A B A B B C B C C,1 1 1 1 1 1 1 1 1,1
1362,day stand gray land command trance sand advance deliverance,ay and ay and and ance and ance ance,A B A B B C B C C,1 1 1 1 1 1 1 1 1,1
1363,mountain winds fountain kinds minds then binds men den,ain inds ain inds inds en inds en en,A B A B B A B A A,1 0 1 0 0 0 0 0 0,1
1364,tremble stroke dissemble spoke broke breast woke pressed possessed,e oke e oke oke east oke essed essed,A B A B B C B C C,1 1 1 1 1 1 1 0 0,1
1365,waste recess embraced caress passionless again bless retain plain,aste ess aced ess ess ain ess ain ain,A B A B B C B C C,1 1 1 1 1 1 1 1 1,1
1366,now deep flow steep weep subdued creep mood solitude,ow eep ow eep eep ued eep ood ude,A B A B B C B C C,1 1 1 1 1 0 1 1 0,1
1367,slumber seem outnumber dream stream vast theme passed aghast,er eem er eam eam ast eme assed ast,A B A B B C B C C,0 1 0 1 1 1 1 1 1,1
1368,embrace world space curled unfurled cave pearled wave gave,ace orld ace urled urled ave earled ave ave,A B A B B C D C C,1 1 1 1 1 1 0 1 1,1
1369,live on weave stone alone be shown me agony,ive on eave one one e own e y,A B C B B D B D D,1 1 1 0 0 1 0 1 0,1
1370,descended sphere blended fear hear incomplete near feet beat,ended ere ended ear ear ete ear eet eat,A B A B B C B C C,0 1 0 1 1 1 1 1 1,1
1371,away sped lay spread vomited hung fled clung among,ay ed ay ead ited ung ed ung ong,A B A B C D B D D,1 1 1 1 0 1 1 1 0,1
1372,impotence bound sense sound around unaware found bare wear,ence ound ense ound ound are ound are ear,A B A B B C B C C,1 1 1 1 1 1 1 1 0,1
1373,brow shriek low meek seek cry wreak quietly lie,ow iek ow eek eek y eak y ie,A B A B B C B C C,1 0 1 0 0 1 0 1 1,1
1374,delight free light me ecstasy her nigh stir minister,ight ee ight e y er igh ir er,A B A B B C B D C,1 1 1 0 0 0 0 1 0,1
1375,hope bear scope share wear friend despair end blend,ope ear ope are ear iend air end end,A B A B B C B C C,1 1 1 0 1 1 0 1 1,1
1376,ear crew were withdrew drew suddenly slew cry liberty,ear ew ere ew ew y ew y y,A B A B B C B C C,1 1 1 1 1 1 1 1 1,1
1377,stroke down awoke swoon town below slaughteroverthrown glow flow,oke own oke oon own ow own ow ow,A B A C B D B D D,1 1 1 1 1 1 1 1 1,1
1378,stood sky solitude by fly blast lie cast waste,ood y ude y y ast ie ast aste,A B A B B C B C C,1 1 0 1 1 1 1 1 0,1
1379,hill there fill bare care along stair tongue hung,ill ere ill are are ong air ue ung,A B A B B C B D C,1 1 1 0 0 1 0 1 0,1
1380,pile brass while mass alas bound repass sound drowned,ile ass ile ass as ound ass ound owned,A B A B B C B C C,1 1 1 1 0 1 1 1 1,1
1381,column sea solemn me misery day see lay bay,umn ea emn e y ay ee ay ay,A B C B B D B D D,0 1 1 1 0 1 1 1 1,1
1382,weed stone breed own alone flame shown came frame,eed one eed own one ame own ame ame,A B A B B C B C C,1 1 1 1 1 1 1 1 1,1
1383,soon main noon again brain cold plain sold untold,oon ain oon ain ain old ain old old,A B A B B C B C C,1 1 1 1 1 1 1 1 1,1
1384,wrapped bark snapped dark mark eyes stark rise agonies,apped ark apped ark ark eyes ark ise ies,A B A B B C B D D,0 1 0 1 1 0 1 1 1,1
1385,sever die endeavour victory fly sent misery lent content,er ie our y y ent y ent ent,A B C B B D B D D,0 1 1 1 1 1 1 1 1,1
1386,despair sun air dun run spread shun dead shed,air un air un un ead un ead ed,A B A B B C B C C,1 1 1 1 1 1 1 1 0,1
1387,died nest aside possessed uprest crust breast dust rust,ied est ide essed est ust east ust ust,A B A B B C B C C,0 1 0 1 1 1 1 1 1,1
1388,morn sleep forlorn sweep deep senselessness keep loneliness planetless,orn eep orn eep eep ess eep ess ess,A B A B B C B C C,1 1 1 1 1 1 1 1 1,1
1389,trance devils dance levels revels divide evils descried multiplied,ance ils ance els els ide ils ied ied,A B A C C D B D D,1 0 1 0 0 1 0 1 1,1
1390,true burst knew accursed first no immersed flow now,ue urst ew ursed irst o ersed ow ow,A B A C B A D A A,1 1 1 0 0 0 0 0 0,1
1391,seven bare heaven hair fair upsprung air clung hung,en are en air air ung air ung ung,A B A B B C B C C,1 1 1 1 1 1 1 1 1,1
1392,blue worm drew inform form ghost warm frost tossed,ue orm ew orm orm ost arm ost ossed,A B A B B C B C C,1 1 1 1 1 1 0 1 1,1
1393,hurricane career wane there drear deep appear sleep weep,ane eer ane ere ear eep ear eep eep,A B A B B C B C C,1 1 1 1 1 1 1 1 1,1
1394,saw moon gnaw boon soon arose attune unclose repose,aw oon aw oon oon ose une ose ose,A B A B B C B C C,1 1 1 1 1 1 0 1 1,1
1395,smiled old beguiled enfold uphold wound cold sound bound,iled old uiled old old ound old ound ound,A B C B B D B D D,0 1 0 1 1 1 1 1 1,1
1396,heard harbourbar stirred star far mark are dark bark,eard ar irred ar ar ark are ark ark,A B C B B D B D D,1 1 0 1 1 1 0 1 1,1
1397,seabillow shape pillow lap enwrap bent snap bent sent,ow ape ow ap ap ent ap ent ent,A B A C C D C D D,1 1 1 1 1 1 1 1 1,1
1398,lips high dips cheeringly me cheer liberty hear year,ips igh ips y e eer y ear ear,A B A B C D B D D,0 1 0 1 1 1 1 1 1,1
1399,oft dreams aloft beams oceanstreams mild seems child piled,oft ams oft ams ams ild ems ild iled,A B A B B C D C C,1 0 1 0 0 1 0 1 1,1
1400,shore sea bore slantingly see grove flee cove wove,ore ea ore y ee ove ee ove ove,A B A B B C B C C,1 1 1 0 1 1 1 1 1,1
1401,bark stone dark overgrown strown flood thrown stood brood,ark one ark own own ood own ood ood,A B A B B C B C C,1 1 1 1 1 1 1 1 1,1
1402,anchored care said stair wear last rare placed interlaced,ored are aid air ear ast are aced aced,A B C B B D B D D,0 1 1 1 0 1 1 0 0,1
1403,lattices day breeze lay play home ray tome become,es ay eeze ay ay ome ay ome ome,A B C B B D B D D,0 1 1 1 1 1 1 1 1,1
1404,past lake vast wake snake truth slake youth ruth,ast ake ast ake ake uth ake outh uth,A B A B B C B D C,1 1 1 1 1 0 1 1 0,1
1405,madness flow sadness woe fro good show solitude flood,ess ow ess oe o ood ow ude ood,A B A B B C B C C,1 1 1 1 1 1 1 0 1,1
1406,skill heart until start art spoke dart stroke oak,ill eart il art art oke art oke oak,A B C B B D B D D,1 1 0 1 1 1 1 1 1,1
1407,rolled reassume old doom relume lot gloom thought not,olled ume old oom ume ot oom ought ot,A B A C B D C E D,0 1 0 1 1 1 1 1 1,1
1408,age stamp page damp lamp fed camp led read,age amp age amp amp ed amp ed ead,A B A B B C B C C,1 1 1 1 1 1 1 1 1,1
1409,obdurate woe fate so know abroad undergo crowd understood,ate oe ate o ow oad o owd ood,A B A B B C B D C,1 1 1 1 1 1 1 0 0,1
1410,wide frame abide flame came tongue name sung among,ide ame ide ame ame ue ame ung ong,A B A B B C B C C,1 1 1 1 1 1 1 1 0,1
1411,rock eloquence unlock penitence thence spent sense lent intent,ock uence ock ence ence ent ense ent ent,A B A B B D B D D,1 0 1 1 1 1 1 1 1,1
1412,state old create bold unfold shore told more yore,ate old eate old old ore old ore yore,A B A B B C B C D,1 1 0 1 1 1 1 1 0,1
1413,weep blind sleep bind pined look find shook mountainbrook,eep ind eep ind ined ook ind ook ook,A B A B B C B C C,1 1 1 1 1 1 1 1 1,1
1414,tremble streets dissemble meets weets known judgementseats crone throne,e ets e ets ets own ats one one,A B A B B C D C C,1 0 1 0 0 1 0 0 0,1
1415,deeds law succeeds awe draw sway foresaw obey array,eds aw eds awe aw ay aw ey ay,A B A C B D B D D,0 1 0 0 1 1 1 1 1,1
1416,instrument countenance lent advance deliverance rear chance share bear,ent ance ent ance ance ear ance are ear,A B A B B C B C C,1 1 1 1 1 1 1 0 1,1
1417,old well cold dwell repel throng compel tongue wrong,old ell old ell el ong el ue ong,A B A B B C B D C,1 1 1 1 1 1 1 1 1,1
1418,length spare strength fair bear make hear sake take,ength are ength air ear ake ear ake ake,A B A B B C B C C,1 1 1 1 0 1 0 1 1,1
1419,bound impaled found herunassailed veiled eloquence mailed defence innocence,ound aled ound ailed eiled uence ailed ence ence,A B A C D E C E E,1 0 1 0 0 0 0 1 1,1
1420,path dust wrath lust trust quell thundergust spell rebel,ath ust ath ust ust uell ust ell el,A B A B B C B C C,1 1 1 1 1 0 1 1 1,1
1421,teach long reach wrong strong bright throng plight unite,each ong each ong ong ight ong ight ite,A B A B B C B C C,1 1 1 1 1 1 1 1 1,1
1422,her less stir wickedness palaces borne repress turn urn,er ess ir ess es orne ess urn urn,A B C B D E B F F,0 1 1 1 0 0 1 1 1,1
1423,maiden he oerladen tyranny free towns tumultuously disowns thrones,en e en y ee owns y owns ones,A B A B B C B C D,1 1 1 0 1 0 0 0 0,1
1424,shed slaves dead graves waves kings paves flings wings,ed aves ead aves aves ings aves ings ings,A B A B B C B C C,1 0 1 0 0 0 0 0 0,1
1425,wall vast call blast past foe aghast know overthrow,all ast all ast ast oe ast ow ow,A B A B B C B C C,1 1 1 1 1 1 1 1 1,1
1426,maintain blood plain food good wove multitude love move,ain ood ain ood ood ove ude ove ove,A B A B B C B C C,1 1 1 1 1 1 0 1 1,1
1427,pause around awes sound confound fear bound neer murderer,ause ound awes ound ound ear ound eer er,A B C B B D B D D,1 1 0 1 1 1 1 1 0,1
1428,choice cowardice voice lies eyes spake arise awake lake,oice ice oice ies eyes ake ise ake ake,A A A A C D A D D,1 0 1 0 0 1 0 1 1,1
1429,there wind hair lined behind cheek find speak weak,ere ind air ined ind eek ind eak eak,A B A B B C B C C,1 1 0 1 1 1 1 1 1,1
1430,faded mien braided seen scene face been grace trace,aded ien aided een ene ace een ace ace,A B C B B D B D D,0 1 0 1 1 1 1 1 1,1
1431,dead gone fled lone unknown upborne shown horn forlorn,ead one ed one own orne own orn orn,A B A B B C B D D,1 1 0 1 1 0 1 1 1,1
1432,man tears began rears bears moor wears investiture allure,an ars an ars ars oor ars ure ure,A B A B B C B C C,1 0 1 0 0 1 0 0 0,1
1433,went grass continent pass was ever mass sever ever,ent ass ent ass as er ass er er,A B A B C D B D D,1 1 1 1 1 0 1 0 0,1
1434,reared deeds heard feeds weeds shade breeds made fade,eared eds eard eds eds ade eds ade ade,A B C B B D B D D,0 0 1 0 0 1 0 1 1,1
1435,sped low outspread below flow lamps glow camps stamps,ed ow ead ow ow amps ow amps amps,A B A B B C B C C,1 1 1 1 1 0 1 0 0,1
1436,stood light multitude might night veiled fight mailed failed,ood ight ude ight ight eiled ight ailed ailed,A B A B B C B D D,1 1 0 1 1 0 1 0 0,1
1437,victory tent lie went lent showed bent aloud understood,y ent ie ent ent owed ent oud ood,A B A B B C B D C,1 1 1 1 1 0 1 1 0,1
1438,beam him theme dim swim were overbrim air here,eam im eme im im ere im air ere,A A A A A B A B B,1 0 1 0 0 1 0 0 1,1
1439,youth found truth bound wound deluded ground intruded brooded,outh ound uth ound ound uded ound uded ooded,A B C B B D B D E,1 1 0 1 1 0 1 0 0,1
1440,eyes spread arise dread sped far dead war spare,eyes ead ise ead ed ar ead ar are,A B C B B D B D D,0 1 1 1 0 1 1 1 0,1
1441,child fair wild overbear despair cry scare sky victory,ild air ild ear air y are y y,A B A B B C B C C,1 1 1 1 1 1 1 1 1,1
1442,fled gale encompassed vale avail fear fail spear forbear,ed ale assed ale ail ear ail ear ear,A B C B B D B D D,1 1 0 1 1 1 1 1 1,1
1443,uplifted blood gifted withstood flood cause subdued pause laws,ifted ood ifted ood ood ause ued ause aws,A B A B B C B C C,0 1 0 1 1 1 0 1 1,1
1444,slain sleep pain weep steep woe keep bestow now,ain eep ain eep eep oe eep ow ow,A B A B B C B C C,1 1 1 1 1 1 1 1 1,1
1445,ill breed kill misdeed feed heaven deed given forgiven,ill eed ill eed eed en eed en en,A B A B B C B C C,1 1 1 1 1 1 1 1 1,1
1446,past dead overcast bled shed foes shed close repose,ast ead ast ed ed oes ed ose ose,A B A B B C B C C,1 1 1 0 0 0 0 0 0,1
1447,beside all wide befall call assay thrall array day,ide all ide all all ay all ay ay,A B A B B C B C C,1 1 1 1 1 1 1 1 1,1
1448,acclamation multitude nation brotherhood good magnificent blood sent battlement,ion ude ion ood ood ent ood ent ent,A B A B B C B C C,0 1 0 0 0 1 0 1 1,1
1449,high clung sky hung sprung vast among cast passed,igh ung y ung ung ast ong ast assed,A B A B B C B C C,1 1 1 1 1 1 0 1 1,1
1450,gates lair awaits there air shed fair head spread,ates air its ere air ed air ead ead,A B C B B D B D D,0 1 0 1 1 1 1 1 1,1
1451,vision reconciled contrition beguiled smiled awe mild draw law,ion iled ion uiled iled awe ild aw aw,A B A C B D B E E,0 0 0 0 0 0 0 1 1,1
1452,symphony lifted free gifted uplifted shone shifted sun none,y ifted ee ifted ifted one ifted un one,A B A B B C B C C,1 0 0 0 0 1 0 0 1,1
1453,chosen knew frozen subdue due she withdrew be sea,en ew en ue ue e ew e ea,A B A B B C B C C,1 1 1 0 0 1 1 1 1,1
1454,care great prepare gate desolate alone sate throne shone,are eat are ate ate one ate one one,A B A B B C B C C,1 1 1 0 0 1 0 1 1,1
1455,him thing him bring king wove murmuring love move,im ing im ing ing ove ing ove ove,A B A B B C B C C,1 1 1 1 1 1 1 1 1,1
1456,feet spoke meet woke broke tomb stroke gloom dome,eet oke eet oke oke omb oke oom ome,A B A B B C B C C,1 1 1 1 1 1 1 1 0,1
1457,nigh wan eye thereon throne lips frown dips eclipse,igh an ye eon one ips own ips ipse,A B A C B D B D D,1 1 1 0 0 0 1 0 0,1
1458,braided vast faded cast fast bliss passed kiss tenderness,aided ast aded ast ast iss assed iss ess,A B C B B D B D E,0 1 0 1 1 1 1 1 1,1
1459,solitude compassionate mood debate hate glare desolate unaware hair,ude ate ood ate ate are ate are air,A B A B B C B C C,1 1 0 1 1 1 1 1 1,1
1460,seem deep dream sleep keep faintingly weep she me,eem eep eam eep eep y eep e e,A B A B B C B C C,1 1 1 1 1 1 1 0 0,1
1461,slave tone grave known alone he throne captivity be,ave one ave own one e one y e,A B A B B C B C C,1 1 1 1 1 1 1 0 1,1
1462,withdrawn more gone power hour fall yore all befall,awn ore one er our all yore all all,A B C D B E F E E,1 1 1 0 0 1 0 1 1,1
1463,pours round showers ground sound man found wan ran,urs ound ers ound ound an ound an an,A B C B B D B D D,0 1 0 1 1 1 1 1 1,1
1464,him fair him share bear ate despair state sate,im air im are ear ate air ate ate,A B A B B C B C C,1 1 1 1 1 1 1 1 1,1
1465,multitudes dell woods dwell fell murderer well here rear,udes ell ods ell ell er ell ere ear,A B C B B D B E E,0 1 0 1 1 0 1 1 1,1
1466,brought soil wrought despoil toil luxuries boil willarise sacrifice,ought oil ought oil oil ies oil ise ice,A B A B B C B C C,1 1 1 1 1 0 1 0 0,1
1467,cried shed tried dread spread earth shed worth birth,ied ed ied ead ead earth ed orth irth,A B A B B C B C C,0 1 0 1 1 1 1 1 1,1
1468,neer ill hear kill fill hypocrite will light despite,eer ill ear ill ill ite ill ight ite,A B A B B C B C C,1 1 1 1 1 1 1 1 1,1
1469,dying were lying fair air feet despair sweet meet,ying ere ying air air eet air eet eet,A B A B B C B C C,0 1 0 0 0 1 0 1 1,1
1470,assigned went mind lent innocent ended bent portended blended,igned ent ind ent ent ended ent ended ended,A B C B B D B D D,0 1 1 1 1 0 1 0 0,1
1471,day call away festival all wake recall make slake,ay all ay al all ake all ake ake,A B A B B C B C C,1 1 1 0 1 1 1 1 1,1
1472,fountains quail mountains pale avail whom veil womb doom,ins ail ins ale ail om eil omb oom,A B A B B C B C C,0 1 0 1 1 1 0 1 0,1
1473,morning host warning tossed lost sky almost society be,ing ost ing ossed ost y ost y e,A B A B B C B C D,1 1 1 1 1 1 1 1 1,1
1474,ocean rear devotion there appear pyramid wear hid forbid,ean ear ion ere ear amid ear id orbid,A B C B B D B D D,1 1 0 1 1 0 1 1 0,1
1475,ever flow shiver slow fro swim below dim hymn,er ow er ow o im ow im ymn,A B A B B C B C C,0 1 0 1 1 1 1 1 0,1
1476,morn assembled outworn trembled dissembled one resembled won sun,orn ed orn ed ed one ed on un,A B A B B C B C C,1 1 1 1 1 1 1 0 0,1
1477,stair loveliest rare mist kissed shone dressed one throne,air est are ist issed one essed one one,A B A C C D B D D,1 1 1 1 1 1 1 1 1,1
1478,habitant dawn enchant drawn gone light lineamentsalone sight bright,ant awn ant awn one ight one ight ight,A B A B C D C D D,1 1 1 1 1 1 1 1 1,1
1479,acclamations air nations there fair blind fare wind mind,ons air ons ere air ind are ind ind,A B A B B C B C C,0 1 0 1 1 1 1 1 1,1
1480,gifted me uplifted see three shrine sea shine crystalline,ifted e ifted ee ee ine ea ine ine,A B A B B C B C C,0 1 0 1 1 1 1 1 1,1
1481,tremulously shed see said dead breathe spread beneath death,y ed ee aid ead eathe ead eath eath,A B A B B C B C C,1 1 0 0 1 1 1 1 1,1
1482,me requite me rite light hither unite wither together,e uite e ite ight er ite er er,A B A B B D B D D,1 0 1 1 1 0 1 0 0,1
1483,bind fear kind there appear asleep were keep weep,ind ear ind ere ear eep ere eep eep,A B A B B C B C C,1 1 1 1 1 1 1 1 1,1
1484,disk breast basilisk loveliest dressed skies repressed rise eyes,isk east isk est essed ies essed ise eyes,A B A B B C B C D,1 1 1 0 0 0 0 0 0,1
1485,she flowed sea crowd bestowed gaze glode blaze amaze there air fair,e owed ea owd owed aze ode aze aze ere air air,A B A C B D B D D E E E,1 0 1 0 0 1 0 1 1 1 0 0,1
1486,strong young morning folly melancholy warning holy,ong oung ing y y ing y,A B C D D C D,1 1 1 1 1 1 1,1
1487,assembled now trembled flow flies rise chain train,ed ow ed ow ies ise ain ain,A B A B C C D D,1 1 1 1 0 0 1 1,1
1488,heaven given being heart wert seeing start,en en eing eart ert eing art,A A B C C B C,1 1 0 1 0 0 1,1
1489,burning pleasure turning treasure hate desolate be free,ing ure ing ure ate ate e ee,A B A B C C D D,1 1 1 1 1 1 1 1,1
