textid,poem,endwords,goldvector
1510,POEM32,forsworn be morn thee impossibility,1 2 1 2 2
1511,POEM32,long space wrong imbrace face,1 2 1 2 2
1512,POEM32,haire found faire sound ground,1 2 1 2 2
1513,POEM32,round she crownd thee varietie,1 2 1 2 2
1514,POEM33,diety epitomy surprisd disguisd made shade betrayd sunne gone slaine againe divinity she,1 1 2 2 3 3 3 4 4 5 5 6 6
1515,POEM33,fast haste rent instrument ayre faire stood flood fall all deck neck untombes doomes faire haire,1 1 2 2 3 3 4 4 5 5 6 6 7 7 8 8
1516,POEM33,sons orisons flame fame spring offering hand understand amasd gazd more before she artillerie slow bow two too,1 1 2 2 3 3 4 4 5 5 6 6 7 7 8 8 9 9
1517,POEM33,bound wound burnd turnd more before,1 1 2 2 3 3
1518,POEM34,wish wretchednesse owne groane be thee adde had moane derision,1 1 2 2 3 3 4 4 5 5
1519,POEM34,know oh that at,1 1 2 2
1520,POEM34,denie dye pain againe,1 1 2 2
1521,POEM34,she thee groan outgon,1 1 2 2
1522,POEM34,we eternally still will turne scorne,1 1 2 2 3 3
1523,POEM34,fate hate,1 1
1524,POEM34,give live see thee grave slave moan destruction,1 1 2 2 3 3 4 4
1525,POEM34,fire expire ere sepulcher urne burne,1 1 2 2 3 3
1526,POEM35,eare beard teare reard,1 2 1 2
1527,POEM35,intire flye retire lye,1 2 1 2
1528,POEM35,then beames men streames,1 2 1 2
1529,POEM35,cropt goodnight topt quite,1 2 1 2
1530,POEM35,joys grasse poize glasse,1 2 1 2
1531,POEM35,create breast fate rest,1 2 1 2
1532,POEM35,eternally he flye epitome,1 2 1 2
1533,POEM35,in raigne beginne againe,1 2 1 2
1534,POEM35,whip play strip day,1 2 1 2
1535,POEM35,we need he indeed,1 2 1 2
1536,POEM36,ground profound weare neare rooome tombe earth birth strife life goe woe,1 1 2 2 3 3 4 4 5 5 6 6
1537,POEM36,urn mourn fils wills,1 1 2 2
1538,POEM36,obsequies eyes fire expire,1 1 2 2
1539,POEM36,way day,1 1
1540,POEM36,victory solemnity virginity,1 1 1
1541,POEM36,heare her age stage scene fifteene given heavn good understood knee secresie,1 1 2 2 3 3 4 4 5 5 6 6
1542,POEM36,sorrow narrow roome tombe prayr ayr,1 1 2 2 3 3
1543,POEM36,feares theirs,1 1
1544,POEM36,take lake bars stars chrystaline shine,1 1 2 2 3 3
1545,POEM36,lament monument teare sepulcher fall funerall see shee,1 1 2 2 3 3 4 4
1546,POEM37,before more stone on sinne queene on fashion,1 1 2 2 3 3 4 4
1547,POEM37,report fort heavn givn man agen fled bed lay clay feast angelguest,1 1 2 2 3 3 4 4 5 5 6 6
1548,POEM37,set carkanet knowne complexion grace face floore before,1 1 2 2 3 3 4 4
1549,POEM37,birth earth afeard steerd dead led still will,1 1 2 2 3 3 4 4
1550,POEM37,must dust tombe wombe shine shrine read dead,1 1 2 2 3 3 4 4
1551,POEM38,eyes rise shine line scorne adorne,1 1 2 2 3 3
1552,POEM38,show below booke looke,1 1 2 2
1553,POEM38,spies eyes streight weight borrow sorrow,1 1 2 2 3 3
1554,POEM38,spirit inherit draw saw,1 1 2 2
1555,POEM38,speake weake and understand spot blot same flame,1 1 2 2 3 3 4 4
1556,POEM38,teare feare finde minde,1 1 2 2
1557,POEM38,brought thought it benefit dumbe overcome led head poor before allow brow,1 1 2 2 3 3 4 4 5 5 6 6
1558,POEM38,mankinde minde,1 1
1559,POEM38,dombe tombe charge barge upon pavillion abysse blisse,1 1 2 2 3 3 4 4
1560,POEM38,fall all owe blowe impiety see,1 1 2 2 3 3
1561,POEM38,men agen say repay ayre repaire is wish,1 1 2 2 3 3 4 4
1562,POEM38,east west day ray haire there,1 1 2 2 3 3
1563,POEM38,pace face rise skies reade dead piety be dearth earth,1 1 2 2 3 3 4 4 5 5
1564,POEM38,heart smart hath wrath time crime she be,1 1 2 2 3 3 4 4
1565,POEM38,story glory tell ill virgininnocence offence spite white increase decease feare her,1 1 2 2 3 3 4 4 5 5 6 6
1566,POEM38,bayes praise proclaime name poore her done begunne exact detract,1 1 2 2 3 3 4 4 5 5
1567,POEM38,begin sin blame name thou do,1 1 2 2 3 3
1568,POEM38,have slave her prisoner give live resigne mine,1 1 2 2 3 3 4 4
1569,POEM39,you ivory clue victory,1 2 1 2
1570,POEM39,dread faire lead aire,1 2 1 2
1571,POEM39,oare land shoare command,1 2 1 2
1572,POEM39,sun thee him we,1 2 1 2
1573,POEM39,right dombe might orecome,1 2 1 2
1574,POEM39,head monarchy bred shee,1 2 1 2
1575,POEM40,new you gowns towns speake greeke liturgie me asleepe scholarship,1 1 2 2 3 3 4 4 5 5
1576,POEM40,shake take then agen be virginity say play,1 1 2 2 3 3 4 4
1577,POEM40,wise eyes powrs ours desires whitefryers,1 1 2 2 3 3
1578,POEM40,wit benefit hate at,1 1 2 2
1579,POEM40,crime time grow no,1 1 2 2
1580,POEM40,play say afford word wise comedies,1 1 2 2 3 3
1581,POEM40,throne alone spire fire,1 1 2 2
1582,POEM40,pit wit flame same exprest drest times crimes gaind hand,1 1 2 2 3 3 4 4 5 5
1583,POEM40,no goe within chin play way,1 1 2 2 3 3
1584,POEM40,these please by comaedy,1 1 2 2
1585,POEM40,feet it none approbation pay day,1 1 2 2 3 3
1586,POEM41,fate hate bands hands love prove uneven heavn,1 1 2 2 3 3 4 4
1587,POEM41,sent punishment feele wheele paine againe,1 1 2 2 3 3
1588,POEM41,bow brow choyce voyce trye eye same flame burne turne,1 1 2 2 3 3 4 4 5 5
1589,POEM41,injoy boy sit wit,1 1 2 2
1590,POEM41,whom doom possesse besse do show her caracter soone moone complaint saint,1 1 2 2 3 3 4 4 5 5 6 6
1591,POEM41,or abhor pine divine come wombe base race passe brasse appeare cleare,1 1 2 2 3 3 4 4 5 5 6 6
1592,POEM41,sprung dung have slave,1 1 2 2
1593,POEM41,winde minde joyes boys,1 1 2 2
1594,POEM41,eyes flyes whom consume,1 1 2 2
1595,POEM42,wings gates brings grates haire eye aire liberty,1 2 1 2 3 4 3 4
1596,POEM42,round thames bound flames steepe free deepe libertie,1 2 1 2 3 4 3 4
1597,POEM42,i sing majesty king good be flood liberty,1 2 1 2 3 4 3 4
1598,POEM42,make cage take hermitage love free above liberty,1 2 1 2 3 4 3 4
1599,POEM43,rate translate plate found sound round,1 1 1 2 2 2
1600,POEM43,high eye victorie rebound round crownd,1 1 1 2 2 2
1601,POEM43,scars wars stars give repreeve live,1 1 1 2 2 2
1602,POEM43,sun ocean undone wine shine divine,1 1 1 2 2 2
1603,POEM44,is distresse reliefe griefe,1 1 2 2
1604,POEM44,here prisoner art heart,1 1 2 2
1605,POEM44,skin within arme harme,1 1 2 2
1606,POEM44,wrist drest presse kisse,1 1 2 2
1607,POEM44,way pray run nun,1 1 2 2
1608,POEM44,desire fire eyes epithalamies,1 1 2 2
1609,POEM44,wast imbract bonds hands,1 1 2 2
1610,POEM45,away pay growes woes,1 1 2 2
1611,POEM45,still distill anguish languish,1 1 2 2
1612,POEM45,man when weepe keepe,1 1 2 2
1613,POEM45,swerve sterve destinie eye,1 1 2 2
1614,POEM45,field yield resolve dissolve,1 1 2 2
1615,POEM46,motion drumme cries symphonies,1 1 2 2
1616,POEM46,voice noise speed reed jiggs piggs above love,1 1 2 2 3 3 4 4
1617,POEM46,seen forteen paire aire rest west cries lullabies lay pay,1 1 2 2 3 3 4 4 5 5
1618,POEM46,save have fate bilingsgate quire admire kate mate shapes scrapes carre jarre,1 1 2 2 3 3 4 4 5 5 6 6
1619,POEM46,he axeltree run son be mutinie fall all,1 1 2 2 3 3 4 4
1620,POEM46,withstood good heare eare,1 1 2 2
1621,POEM46,aemulation tone philomel excell begin pin,1 1 2 2 3 3
1622,POEM46,such touch chime time harmonie agree,1 1 2 2 3 3
1623,POEM46,fret it fall call one unison,1 1 2 2 3 3
1624,POEM46,begin within eyes sympathise exprest brest can man spheres eares,1 1 2 2 3 3 4 4 5 5
1625,POEM47,lays praise be deity nine valentine,1 1 2 2 3 3
1626,POEM47,paradise eyes turtledove love combine valentine,1 1 2 2 3 3
1627,POEM47,cabinet wit breast interest divine valentine,1 1 2 2 3 3
1628,POEM48,treasury eye clarity,1 1 1
1629,POEM48,multitude viewd magnitude,1 1 1
1630,POEM48,much such touch,1 1 1
1631,POEM48,harme charm arme,1 1 1
1632,POEM48,dread entered dead,1 1 1
1633,POEM48,skeleton boan on,1 1 1
1634,POEM48,skin incarnadin within,1 1 1
1635,POEM48,men leane agen,1 1 1
1636,POEM48,decrees sees fees,1 1 1
1637,POEM48,bow go doe,1 1 1
1638,POEM49,be have thee crave need feed,1 2 1 2 3 3
1639,POEM49,knowne dearth gowne earth dirt begirt,1 2 1 2 3 3
1640,POEM49,tast is lacd blisse vine wine,1 2 1 2 3 3
1641,POEM49,sup touch cup much be charity,1 2 1 2 3 3
1642,POEM49,pearleimbroderies wast prise imbract shelfe selfe,1 2 1 2 3 3
1643,POEM49,deny me eye thee unkinde minde,1 2 1 2 3 3
1644,POEM50,cries elegies breath death spheres teares fall funerall wombe tombe,1 1 2 2 3 3 4 4 5 5
1645,POEM50,feet sheet solemnitie thee sound ground,1 1 2 2 3 3
1646,POEM50,call buriall begun sun,1 1 2 2
1647,POEM50,martyrdom religion good blood,1 1 2 2
1648,POEM50,sores dores element ornament fryed deified,1 1 2 2 3 3
1649,POEM50,flight night been cherubin,1 1 2 2
1650,POEM50,say way flye skye one crowne,1 1 2 2 3 3
1651,POEM50,prince preheminence him diadem uneven heavn,1 1 2 2 3 3
1652,POEM50,all festivall eyes canonize throne coronation be divinity,1 1 2 2 3 3 4 4
1653,POEM50,jubilies cries more before,1 1 2 2
1654,POEM50,we hierarchy,1 1
1655,POEM51,by arcady claime flame looke book sight epithite volumes columnes be epitome expresse wretchednes,1 1 2 2 3 3 4 4 5 5 6 6 7 7
1656,POEM51,majesty modesty are were really be,1 1 2 2 3 3
1657,POEM51,nine shine remaine againe,1 1 2 2
1658,POEM51,clitophon on too do payre are stand hand,1 1 2 2 3 3 4 4
1659,POEM51,rose whose glory story,1 1 2 2
1660,POEM51,smile reconcile see agree doe you,1 1 2 2 3 3
1661,POEM52,by arcady make forsake looke booke sight epithite volumes columnes be epitome expresse wretchednesse,1 1 2 2 3 3 4 4 5 5 6 6 7 7
1662,POEM52,majestie modestie are were really be nine shine remaine againe,1 1 2 2 3 3 4 4 5 5
1663,POEM52,clitophon on too doe payre are stand hand,1 1 2 2 3 3 4 4
1664,POEM52,arose whose glory story smile reconcile see agree doe you,1 1 2 2 3 3 4 4 5 5
1665,POEM52,eye arcady betraid maid warm form,1 1 2 2 3 3
1666,POEM53,warres gowne scarres crowne,1 2 1 2
1667,POEM53,one looke garison booke,1 2 1 2
1668,POEM53,shield rules field schooles,1 2 1 2
1669,POEM53,againe concord penne sword,1 2 1 2
1670,POEM54,warres gowne starres crowne,1 2 1 2
1671,POEM54,one looke garrison booke,1 2 1 2
1672,POEM54,shield rules field schooles,1 2 1 2
1673,POEM54,agen concorde penne sword,1 2 1 2
1674,POEM55,good understood orthrowne one me thee,1 1 2 2 3 3
1675,POEM55,light sight flame name day pray,1 1 2 2 3 3
1676,POEM55,motion run give live she dye,1 1 2 2 3 3
1677,POEM55,traegedy eye betrayd obeyd breakes speakes valentinian man,1 1 2 2 3 3 4 4
1678,POEM55,adde mad furious house stone tone,1 1 2 2 3 3
1679,POEM55,inspire attire see crueltie redresse blesse when agen,1 1 2 2 3 3 4 4
1680,POEM55,wings sings theatre appeare morne adorne,1 1 2 2 3 3
1681,POEM55,aire where wit it grace face none on expresse uncomlinesse we thee,1 1 2 2 3 3 4 4 5 5 6 6
1682,POEM55,lovd approvd offence audience,1 1 2 2
1683,POEM55,expire fire all fall receive live,1 1 2 2 3 3
1684,POEM55,head read wit it recite write,1 1 2 2 3 3
1685,POEM56,maid shade now you heir there,1 1 2 2 3 3
1686,POEM56,less address are war am name brest rest,1 1 2 2 3 3 4 4
1687,POEM56,die live eye reprieve screen hear seen there,1 2 1 2 3 4 3 4
1688,POEM56,perswade man laid fan jigs gigs swear chair,1 2 1 2 3 3 4 4
1689,POEM56,state dispence hate innocence become doome decree majestie,1 2 1 2 3 3 4 4
1690,POEM56,eye survey sympathy convey now bow go bow,1 2 1 2 3 3 4 4
1691,POEM56,air burn pair turn miracle swell awes laws,1 2 1 2 3 3 4 4
1692,POEM56,deceive weave obtaind gaind staind,1 1 2 2 2
1693,POEM56,cold gold sin in discipline,1 1 2 2 2
1694,POEM56,wore bore herse pierce fierce,1 1 2 2 2
1695,POEM56,decreed bleed gay display lay,1 1 2 2 2
1696,POEM56,dore more tough enough muffe,1 1 2 2 2
1697,POEM57,impart art betray day disgrace face,1 1 2 2 3 3
1698,POEM57,dye eye snow show grace face,1 1 2 2 3 3
1699,POEM58,air hair there,1 1 1
1700,POEM58,give grieve live,1 1 1
1701,POEM58,prefers idolaters stars,1 1 1
1702,POEM58,queen green skreen,1 1 1
1703,POEM58,sacrifice arteries eyes,1 1 1
1704,POEM58,noon complexion constellation,1 1 1
1705,POEM58,cleer cheer there,1 1 1
1706,POEM59,tell well groan tune air prayer,1 1 2 2 3 3
1707,POEM59,this kiss end rend hand saraband,1 1 2 2 3 3
1708,POEM60,night light breast east west,1 1 2 2 2
1709,POEM60,wave grave lye dye eye,1 1 2 2 2
1710,POEM60,heal well be anatomie see,1 1 2 2 2
1711,POEM61,day play lanchd blanchd,1 1 2 2
1712,POEM61,blow stow death breath,1 1 2 2
1713,POEM61,fan wan down frown,1 1 2 2
1714,POEM61,say away dwells isicles,1 1 2 2
1715,POEM61,grown own glow snow,1 1 2 2
1716,POEM61,vein strein fell swell,1 1 2 2
1717,POEM61,blind inde see leprosie,1 1 2 2
1718,POEM61,dashd washd fall all,1 1 2 2
1719,POEM61,flood blood hair air,1 1 2 2
1720,POEM61,conqueresse seas thou bow,1 1 2 2
1721,POEM62,ant sweat plant heat grain train,1 2 1 2 3 3
1722,POEM62,awhile law smile saw sting sing,1 2 1 2 3 3
1723,POEM62,day fueillemort ray sport call prodigal,1 2 1 2 3 3
1724,POEM62,allow pain plow wain live relieve,1 2 1 2 3 3
1725,POEM62,spie law pie daw up crop,1 2 1 2 3 3
1726,POEM62,tomb jaw womb maw day away,1 2 1 2 3 3
1727,POEM63,fine thine thought caught lawn drawn made invade,1 1 2 2 3 3 4 4
1728,POEM63,dress glass bliss is fit wit adore more,1 1 2 2 3 3 4 4
1729,POEM64,nigher yet fire wet fuel jewel marry canary,1 2 1 2 3 3 4 4
1730,POEM64,venice flame rhenish name asswageth rageth it posset,1 2 1 2 3 3 4 4
1731,POEM64,wellwiller mee cellar buttery barrells quarrels master taster,1 2 1 2 3 3 4 4
1732,POEM64,staggers we daggers be roses discloses chamber amber,1 2 1 2 3 3 4 4
1733,POEM64,cripple see tipple thee missing kissing october sober,1 2 1 2 3 3 4 4
1734,POEM64,trifle gyant rifle plyant follow wallow merry sherry,1 2 1 2 3 3 4 4
1735,POEM65,time crime woe fire desire too,1 1 2 3 3 2
1736,POEM65,age rage hid blisse yes forbid,1 1 2 3 3 2
1737,POEM65,sip lip fed drop drop maidenhead,1 1 2 3 3 2
1738,POEM65,tipple nipple were jellies bellies fear,1 1 2 3 3 2
1739,POEM65,strawberries eyes fare swell dwell hair,1 1 2 3 3 2
1740,POEM65,it pit kisse day away blisse,1 1 2 3 3 2
1741,POEM65,tear ear smell tast chast miracle,1 1 2 3 3 2
1742,POEM65,innocence offence gay down own lay,1 1 2 3 3 2
1743,POEM65,love above on cheerfully galaxie zone,1 1 2 3 3 2
1744,POEM65,crave have deny dreams beams lye,1 1 2 3 3 2
1745,POEM66,shows blows dire fire hair heir in skin tears bears,1 1 2 2 3 3 4 4 5 5
1746,POEM66,been in friends ends three me doubt clout,1 1 2 2 3 3 4 4
1747,POEM67,heavn givn passe glasse me rivalenemy so woe spot not flings strings night light flame name,1 1 2 2 3 3 4 4 5 5 6 6 7 7 8 8
1748,POEM68,fair chair light night breath death hiew you fame proclaim,1 1 2 2 3 3 4 4 5 5
1749,POEM68,i lie impure unsure hair air good blood inthrone thrown,1 1 2 2 3 3 4 4 5 5
1750,POEM68,renown down crawl fall now brow give live run undone,1 1 2 2 3 3 4 4 5 5
1751,POEM68,appear star behold gold ape shape agree thee know so,1 1 2 2 3 3 4 4 5 5
1752,POEM69,brest within attest him eyes nunneries,1 2 1 2 3 3
1753,POEM69,returnd affront burnd accompt might fight,1 2 1 2 3 3
1754,POEM69,sent me indifferent victorie groves doves,1 2 1 2 3 3
1755,POEM69,he bare i neer came flame,1 2 1 2 3 3
1756,POEM69,so donquichoterie wo fly enemy cry,1 2 1 2 3 3
1757,POEM70,elf himself bee artillerie bough now,1 1 2 2 3 3
1758,POEM70,offering ring enjoy boy caresse antipodes,1 1 2 2 3 3
1759,POEM70,he mercurie breath death day way,1 1 2 2 3 3
1760,POEM70,tells swells belies virginities hurld world,1 1 2 2 3 3
1761,POEM70,descends fiends slave have below go,1 1 2 2 3 3
1762,POEM71,hum room noise voice breath death net feet toyl coyl,1 1 2 2 3 3 4 4 5 5
1763,POEM71,ore rore elf himself,1 1 2 2
1764,POEM71,play ray fire attire eye thigh coil broyl flame frame become lome,1 1 2 2 3 3 4 4 5 5 6 6
1765,POEM71,dresse messe bleed feed be familie,1 1 2 2 3 3
1766,POEM71,air snare ill kill ark lark sepulcher heir,1 1 2 2 3 3 4 4
1767,POEM71,reservd deservd dy castleenemy speed feed woe foe,1 1 2 2 3 3 4 4
1768,POEM72,fly dry wounds drowns,1 1 2 2
1769,POEM72,heat sweat said afraid,1 1 2 2
1770,POEM72,shine heavenchristalline groan acheron,1 1 2 2
1771,POEM72,fall fireball betrayd granade,1 1 2 2
1772,POEM72,shine pine desires fires,1 1 2 2
1773,POEM72,wail hail ner fear,1 1 2 2
1774,POEM72,burn urn race face,1 1 2 2
1775,POEM72,still bill bowl soul,1 1 2 2
1776,POEM72,know below sup up,1 1 2 2
1777,POEM72,save grave us curtius,1 1 2 2
1778,POEM72,fly fry flood blood,1 1 2 2
1779,POEM72,auricular star thighs sacrifice,1 1 2 2
1780,POEM72,breath death hand stand,1 1 2 2
1781,POEM72,reaspire fire pain again,1 1 2 2
1782,POEM73,remain again breast possest shot not good understood,1 1 2 2 3 3 4 4
1783,POEM73,finishing sing denyes lyes showers flowers all call fame name,1 1 2 2 3 3 4 4 5 5
1784,POEM74,dogstar war throat shot,1 1 2 2
1785,POEM74,shade made enemies eyes,1 1 2 2
1786,POEM74,load toad spawn yawn spit it turns urns maid prayd mother brother,1 1 2 2 3 3 4 4 5 5 6 6
1787,POEM74,descend contend be victorie time crime fire inspire lie sea walls stalls float boat begins spins flye high,1 1 2 2 3 3 4 4 5 5 6 6 7 7 8 8 9 9
1788,POEM74,wiselystout about sweat wet brings stings blast hast top up leaves weaves,1 1 2 2 3 3 4 4 5 5 6 6
1789,POEM74,attack back spread head spain brain armd charmd rat fat scull full seeds feeds grown own shakes lakes,1 1 2 2 3 3 4 4 5 5 6 6 7 7 8 8 9 9
1790,POEM74,on surgeon drest breast combatant pant scars wars prevent spent,1 1 2 2 3 3 4 4 5 5
1791,POEM74,toad load back crack untwind lind blast past wing sting blent ingredient,1 1 2 2 3 3 4 4 5 5 6 6
1792,POEM74,withdraw campania deep keep pass jaws blind lind doubts redoubts pickear rear dispite fight general all foam own chair air,1 1 2 2 3 3 4 4 5 5 6 6 7 7 8 8 9 9 10 10
1793,POEM74,survey prey laps chaps,1 1 2 2
1794,POEM74,amazon occasion carreers speers mouse house elf himself heed speed on execution can began rage asswage smother another,1 1 2 2 3 3 4 4 5 5 6 6 7 7 8 8 9 9
1795,POEM74,he miserie print withint is periphrasis yellowpale stale fire retire pant plant sped dead fate luxuriate or hellebore,1 1 2 2 3 3 4 4 5 5 6 6 7 7 8 8 9 9
1796,POEM74,aid maid rowls scrowls ills distills all befall,1 1 2 2 3 3 4 4
1797,POEM74,foe glow lar star laws cause want plant,1 1 2 2 3 3 4 4
1798,POEM74,see remedie despair air yell hell,1 1 2 2 3 3
1799,POEM74,bliss is foe too spun pavillion display play,1 1 2 2 3 3 4 4
1800,POEM74,praise rayes forget benefit free bee toyle coyle,1 1 2 2 3 3 4 4
1801,POEM74,head treasured call all present monument,1 1 2 2 3 3
1802,POEM74,world curld hast fast,1 1 2 2
1803,POEM74,me epitome fling ring trianglare square crawl all,1 1 2 2 3 3 4 4
1804,POEM74,day ray moon noon deep peep bed head,1 1 2 2 3 3 4 4
1805,POEM74,create state birth earth afraid aid,1 1 2 2 3 3
1806,POEM74,sire intire go embrio india play gun run womb tomb,1 1 2 2 3 3 4 4 5 5
1807,POEM74,king sing within discipline bent tenement you too,1 1 2 2 3 3 4 4
1808,POEM74,rain train old gold spin within,1 1 2 2 3 3
1809,POEM74,made cupulad thou too ore dore severe tear bell cell placd tast,1 1 2 2 3 3 4 4 5 5 6 6
1810,POEM74,resolve dissolve repair air,1 1 2 2
1811,POEM74,foregoe too write hermaphrodite appear charioteer law draw winne inne clark barque,1 1 2 2 3 3 4 4 5 5 6 6
1812,POEM74,trevere lavere beleeve sleeve man sedan luyck huyck fate state exile soyl go too,1 1 2 2 3 3 4 4 5 5 6 6 7 7
1813,POEM74,earth birth head bed move love,1 1 2 2 3 3
1814,POEM74,cave grave night light unbound crownd,1 1 2 2 3 3
1815,POEM74,blind mind prise eyes store more,1 1 2 2 3 3
1816,POEM74,withdraw aw compassionate fate kind blind,1 1 2 2 3 3
1817,POEM74,cruelnice ice show snow,1 1 2 2
1818,POEM74,vast hast be me,1 1 2 2
1819,POEM74,heat sweat stone anon supplid bide,1 1 2 2 3 3
1820,POEM74,stay day inhabitant rent resort court,1 1 2 2 3 3
1821,POEM74,return mourn see be feed decreed,1 1 2 2 3 3
1822,POEM74,young throng coronet amoret quaff off,1 1 2 2 3 3
1823,POEM74,nine wine adorn morn,1 1 2 2
1824,POEM74,sit wit sad mad,1 1 2 2
1825,POEM74,coronation oreblown way pray adore before,1 1 2 2 3 3
1826,POEM74,air hair skin within fine resign they sway,1 1 2 2 3 3 4 4
1827,POEM74,bears ears glory story,1 1 2 2
1828,POEM74,form alarm eye she hand stand clipt stript,1 1 2 2 3 3 4 4
1829,POEM74,confesse wretchednesse disdain again,1 1 2 2
1830,POEM74,sphere there beware carr see thee wayn main gallop scallop,1 1 2 2 3 3 4 4 5 5
1831,POEM74,winds minds fire desire by eye sweat beat,1 1 2 2 3 3 4 4
1832,POEM74,wore bore,1 1
1833,POEM74,call all,1 1
1834,POEM74,fair there wore adore bold gold slave pave,1 1 2 2 3 3 4 4
1835,POEM74,high nigh be see stay statua greet amoret knock unlock there tear awake take,1 1 2 2 3 3 4 4 5 5 6 6 7 7
1836,POEM74,store oar dwell hell untrue you possesse confesse,1 1 2 2 3 3 4 4
1837,POEM74,thee see newdress cheerfulnesse they day,1 1 2 2 3 3
1838,POEM74,repine wine free thee submit amoret,1 1 2 2 3 3
1839,POEM74,call fall poor more,1 1 2 2
1840,POEM74,far star be see,1 1 2 2
1841,POEM74,state fate keep deep stand newfoundland still untill find wind tost cost,1 1 2 2 3 3 4 4 5 5 6 6
1842,POEM74,shore store know ow jot blot,1 1 2 2 3 3
1843,POEM74,lies properties wheel reel are were,1 1 2 2 3 3
1844,POEM74,want upont breed feed call all sun run,1 1 2 2 3 3 4 4
1845,POEM74,high eye know low stroak oak withal fall vales scales,1 1 2 2 3 3 4 4 5 5
1846,POEM74,fate state ever never hither weather has boreas,1 1 2 2 3 3 4 4
1847,POEM74,those suppose so bow divine nine,1 1 2 2 3 3
1848,POEM74,appear fear storm alarm pray day,1 1 2 2 3 3
1849,POEM75,met counterfeit maid arrayd queen meen desires fires torn fatherborn coat boot cell impossible ide divide all ball,1 1 2 2 3 3 4 4 5 5 6 6 7 7 8 8 9 9
1850,POEM75,all ball admire fire scrowl soul brought thought cataract abstract we thee,1 1 2 2 3 3 4 4 5 5 6 6
1851,POEM75,eyes deities make take queen seen son religion dwell shell,1 1 2 2 3 3 4 4 5 5
1852,POEM75,brand hand hell fell three thee plain brain invisible skill we see assay away fruits roots zone collation me tree try eye rime time,1 1 2 2 3 3 4 4 5 5 6 6 7 7 8 8 9 9 10 10 11 11 12 12
1853,POEM75,on vermilion day ray fire conspire years peers compare heir all original not begot side bride play way noons suns flood blood respect neglect titian man ascend end law saw gold hold that at complaind staind,1 1 2 2 3 3 4 4 5 5 6 6 7 7 8 8 9 9 10 10 11 11 12 12 13 13 14 14 15 15 16 16 17 17 18 18
1854,POEM75,hast cast worth forth said made draw saw odds gods prefer character bind mind abysse is show below hand land adore more is idolmistresses shall all,1 1 2 2 3 3 4 4 5 5 6 6 7 7 8 8 9 9 10 10 11 11 12 12 13 13
1855,POEM75,show owe those grows apprehend end dresse effigies,1 1 2 2 3 3 4 4
1856,POEM76,agen in hands bands,1 1 2 2
1857,POEM76,move above,1 1
1858,POEM76,now vow,1 1
1859,POEM76,sun perigrination pair air rayes dayes gaze morn born,1 1 2 2 3 3 3 4 4
1860,POEM76,sun run rings offerings night delight bright play day,1 1 2 2 3 3 3 4 4
1861,POEM76,strow go killd filld joy destroy cloy sympathies eyes,1 1 2 2 3 3 3 4 4
1862,POEM77,crowns clowns tell miracle mark ark sea poesie merchandise eyes pass was shown moon victorie see feel wheel,1 1 2 2 3 3 4 4 5 5 6 6 7 7 8 8 9 9
1863,POEM77,state imitate we deformitie baboon sun sing king fraught fought feel steel afford cord renown crown lay statua dine wine bin capuchin,1 1 2 2 3 3 4 4 5 5 6 6 7 7 8 8 9 9 10 10 11 11
1864,POEM77,see high fit it maintain brain drolld rolld suit boot none one hair dear curl furl may opera tub club blood food praise plaies lice vice,1 1 2 2 3 3 4 4 5 5 6 6 7 7 8 8 9 9 10 10 11 11 12 12 13 13
1865,POEM77,fear ear glasse has drain stain known own writ wit scorn adorn know so throat note free scurrility buffoon lampoon dispute prostitute too who call fall high divinity light night abysse fish,1 1 2 2 3 3 4 4 5 5 6 6 7 7 8 8 9 9 10 10 11 11 12 12 13 13 14 14 15 15 16 16
1866,POEM77,strip lip repair hair,1 1 2 2
1867,POEM77,sir far stone anklebone,1 1 2 2
1868,POEM77,nere fear host toast strain rain get meat boon maccaroon,1 1 2 2 3 3 4 4 5 5
1869,POEM77,come drum retire pyre feed speed delay day sat alphabet anagrame flame by pye name same jaw maw wine pine play day start art pissmire fire adore before see poesie rage stage,1 1 2 2 3 3 4 4 5 5 6 6 7 7 8 8 9 9 10 10 11 11 12 12 13 13 14 14 15 15 16 16
1870,POEM77,executioner tear writes bites see mutinie compleat heat though too see naumachie alarms arms rome come first burst strive alive air heir pass twas he thee wreath bequeath round bound have grave,1 1 2 2 3 3 4 4 5 5 6 6 7 7 8 8 9 9 10 10 11 11 12 12 13 13 14 14 15 15 16 16
1871,POEM77,bite right profane flame ire fire bear fellowtraveller thee me best west shine shrine thee divinity stand hand urn burn thrown own write right fate state literature newmanure allinchime rime ore before swears wears,1 1 2 2 3 3 4 4 5 5 6 6 7 7 8 8 9 9 10 10 11 11 12 12 13 13 14 14 15 15 16 16 17 17
1872,POEM77,rack sack teat compleat rise disguise breath death defie high stand brand do too back crack these disease ben men bed head hand understand bow now dresse tresse hair aire blind mind,1 1 2 2 3 3 4 4 5 5 6 6 7 7 8 8 9 9 10 10 11 11 12 12 13 13 14 14 15 15 16 16
1873,POEM77,brawl all passion son clarissimi be sanazar star forbad bad tamd namd indite write blood understood chastity sea raise praise,1 1 2 2 3 3 4 4 5 5 6 6 7 7 8 8 9 9 10 10
1874,POEM78,hill quill aspire fire light sight day pray,1 1 2 2 3 3 4 4
1875,POEM78,ray bay begin hymne slay pay tell oracle,1 1 2 2 3 3 4 4
