textid,poem,endwords,goldvector
1291,POEM1,home tears become compeers years fiend fears lend end,1 2 1 2 2 3 2 3 3
1292,POEM1,form now warm ago know deep woe keep sleep,1 2 1 2 2 3 2 3 3
1293,POEM1,men child glen wild reconciled sky smiled tumultuously ecstasy,1 2 1 2 2 3 2 3 3
1294,POEM1,fatebefore breast lore blessed unrest away guest sway alway,1 2 1 2 2 3 2 3 3
1295,POEM1,unfold know unrolled woe show devotion flow ocean emotion,1 2 1 2 2 3 2 3 3
1296,POEM1,veins forth chains earth cottagehearth gladness mirth madness sadness,1 2 1 2 2 3 2 3 3
1297,POEM1,fire hover desire over cover far lover star were,1 2 1 2 2 3 2 3 3
1298,POEM1,me sank sea drank shrank ever dank quiver never,1 2 1 2 2 3 2 3 3
1299,POEM1,dream appear stream atmosphere wear bliss near tenderness kiss,1 2 1 2 2 3 2 3 3
1300,POEM1,maiden sleep laden weep creep strong keep tongue along,1 2 1 2 2 3 2 3 3
1301,POEM1,led then dead men den truth when youth ruth,1 2 1 2 2 3 2 3 3
1302,POEM1,said subdued dead solitude wood night understood bright delight,1 2 1 2 2 3 2 3 3
1303,POEM1,rivers known quivers alone flown woe thrown glow foe,1 2 1 2 2 3 2 3 3
1304,POEM1,heart cry start pleasantly sky away high lay alway,1 2 1 2 2 3 2 3 3
1305,POEM1,motion brain ocean reign plain day fane lay away,1 2 1 2 2 3 2 3 3
1306,POEM1,hand dream land stream gleam clouds beam crowds floods,1 2 1 2 2 3 2 3 3
1307,POEM1,dome pierce home universe verse invest immerse rest breast,1 2 1 2 2 3 2 3 3
1308,POEM1,fair deep stair steep heap wide keep side deepeyed,1 2 1 2 2 3 2 3 3
1309,POEM1,roof sheen woof screen seen rare between fair hemisphere,1 2 1 2 2 3 2 3 3
1310,POEM1,light away bright day lay thought display taught wrought,1 2 1 2 2 3 2 3 3
1311,POEM1,throne mankind shone blind mind fair intertwined there air,1 2 1 2 2 3 2 3 3
1312,POEM1,throne flame on came name sight frame light night,1 2 1 2 2 3 2 3 3
1313,POEM1,glide floor side shore more one oer thrown throne,1 2 1 2 2 3 2 3 3
1314,POEM1,flame form frame warm inform state charm sate compassionate,1 2 1 2 2 3 2 3 3
1315,POEM1,threw me blue soothingly be return sea urn learn,1 2 1 2 2 3 2 3 3
1316,POEM1,eloquently brow sky flow blow obey glow lay way,1 2 1 2 2 3 2 3 3
1317,POEM1,hair one there known alone cloak shone woke broke,1 2 1 2 2 3 2 3 3
1318,POEM1,looks fed brooks overhead shed flowers spread hours powers,1 2 1 2 2 3 2 3 3
1319,POEM1,sea frame memory came fame deeds tame creeds feeds,1 2 1 2 2 3 2 3 3
1320,POEM1,story tears glory fears chroniclers state ministers fate mate,1 2 1 2 2 3 2 3 3
1321,POEM1,bane side chain abide vied lust tied dust thrust,1 2 1 2 2 3 2 3 3
1322,POEM1,waters suspended daughters blended extended forth descended worth birth,1 2 1 2 2 3 2 3 3
1323,POEM1,spirits kind inherits blind find before behind bore shore,1 2 1 2 2 3 2 3 3
1324,POEM1,woe thought fro brought taught turn sought learn unconcern,1 2 1 2 2 3 2 3 3
1325,POEM1,soul bent control lent omnipotent divine rent intertwine shrine,1 2 1 2 2 3 2 3 3
1326,POEM1,story tale hoary pale wail blood pale food multitude,1 2 1 2 2 3 2 3 3
1327,POEM1,departed even darted heaven driven pale riven gale wail,1 2 1 2 2 3 2 3 3
1328,POEM1,then deeds men creeds heeds me weeds sea mystery,1 2 1 2 2 3 2 3 3
1329,POEM1,become they dome sway away fast ray passed cast,1 2 1 2 2 3 2 3 3
1330,POEM1,long bound strong found sound gust ground dust trust,1 2 1 2 2 3 2 3 3
1331,POEM1,waken hill shaken fill will stand still land withstand,1 2 1 2 2 3 2 3 3
1332,POEM1,hope gray cope lay day breast away guest rest,1 2 1 2 2 3 2 3 3
1333,POEM1,sought sympathy thought lie radiancy light reply might smite,1 2 1 2 2 3 2 3 3
1334,POEM1,dim brother swim smother another deem mother seem dream,1 2 1 2 2 3 2 3 3
1335,POEM1,labyrinth deep plinth leap keep said weep spread bled,1 2 1 2 2 3 2 3 3
1336,POEM1,sorrow stress morrow wilderness bless kind less unbind blind,1 2 1 2 2 3 2 3 3
1337,POEM1,passed knew last drew grew power hue tower bore,1 2 1 2 2 3 2 3 3
1338,POEM1,eyes home prize dome come me become be thee,1 2 1 2 2 3 2 3 3
1339,POEM1,infantine age divine rage wage thought engage fraught wrought,1 2 1 2 2 3 2 3 3
1340,POEM1,brightness drew lightness dew blue seem grew dream stream,1 2 1 2 2 3 2 3 3
1341,POEM1,me fair radiancy despair bare bereft care left cleft,1 2 1 2 2 3 2 3 3
1342,POEM1,had sweet made feet meet cells beat dells wells,1 2 1 2 2 3 2 3 3
1343,POEM1,hand went land lent monument side spent abide denied,1 2 1 2 2 3 2 3 3
1344,POEM1,herthus neer us air lair slept there swept wept,1 2 1 2 2 3 2 3 3
1345,POEM1,heard laonsuddenly bird sky melody strong be tongue sung,1 2 1 2 2 3 2 3 3
1346,POEM1,stream great theme sate create vibrating state wing spring,1 2 1 2 2 3 2 3 3
1347,POEM1,song universe strong disperse curse became verse fame frame,1 2 1 2 2 3 2 3 3
1348,POEM1,sway cloud away endowed flowed face glowed grace trace,1 2 1 2 2 3 2 3 3
1349,POEM1,being wise seeing mysteries disguise mild despise wild child,1 2 1 2 2 3 2 3 3
1350,POEM1,hair things dare flings wings made brings betrayed laid,1 2 1 2 2 3 2 3 3
1351,POEM1,keep taught sleep wrought thought lay sought sway day,1 2 1 2 2 3 2 3 3
1352,POEM1,mind rest find breast dispossessed torn unrest forlorn scorn,1 2 1 2 2 3 2 3 3
1353,POEM1,she endued sympathy servitude mewed slaves food graves raves,1 2 1 2 2 3 2 3 3
1354,POEM1,child sweet unreconciled meet greet make seat spake brake,1 2 1 2 2 3 2 3 3
1355,POEM1,mine gain repine train plain around strain wound found,1 2 1 2 2 3 2 3 3
1356,POEM1,smile weak while seek wreak thought cheek spot not,1 2 1 2 2 3 2 3 3
1357,POEM1,knowest be bestowest thee free roar me lore more,1 2 1 2 2 3 2 3 3
1358,POEM1,unskilfully now die low ago relent flow intent omnipotent,1 2 1 2 2 3 2 3 3
1359,POEM1,palaces cells abjectness dwells spells pour wells lore more,1 2 1 2 2 3 2 3 3
1360,POEM1,slave air grave bear dare home wear come dome,1 2 1 2 2 3 2 3 3
1361,POEM1,depart lamp heart damp cramp harm stamp charm disarm,1 2 1 2 2 3 2 3 3
1362,POEM1,day stand gray land command trance sand advance deliverance,1 2 1 2 2 3 2 3 3
1363,POEM1,mountain winds fountain kinds minds then binds men den,1 2 1 2 2 3 2 3 3
1364,POEM1,tremble stroke dissemble spoke broke breast woke pressed possessed,1 2 1 2 2 3 2 3 3
1365,POEM1,waste recess embraced caress passionless again bless retain plain,1 2 1 2 2 3 2 3 3
1366,POEM1,now deep flow steep weep subdued creep mood solitude,1 2 1 2 2 3 2 3 3
1367,POEM1,slumber seem outnumber dream stream vast theme passed aghast,1 2 1 2 2 3 2 3 3
1368,POEM1,embrace world space curled unfurled cave pearled wave gave,1 2 1 2 2 3 2 3 3
1369,POEM1,live on weave stone alone be shown me agony,1 2 1 2 2 3 2 3 3
1370,POEM1,descended sphere blended fear hear incomplete near feet beat,1 2 1 2 2 3 2 3 3
1371,POEM1,away sped lay spread vomited hung fled clung among,1 2 1 2 2 3 2 3 3
1372,POEM1,impotence bound sense sound around unaware found bare wear,1 2 1 2 2 3 2 3 3
1373,POEM1,brow shriek low meek seek cry wreak quietly lie,1 2 1 2 2 3 2 3 3
1374,POEM1,delight free light me ecstasy her nigh stir minister,1 2 1 2 2 3 2 3 3
1375,POEM1,hope bear scope share wear friend despair end blend,1 2 1 2 2 3 2 3 3
1376,POEM1,ear crew were withdrew drew suddenly slew cry liberty,1 2 1 2 2 3 2 3 3
1377,POEM1,stroke down awoke swoon town below slaughteroverthrown glow flow,1 2 1 2 2 3 2 3 3
1378,POEM1,stood sky solitude by fly blast lie cast waste,1 2 1 2 2 3 2 3 3
1379,POEM1,hill there fill bare care along stair tongue hung,1 2 1 2 2 3 2 3 3
1380,POEM1,pile brass while mass alas bound repass sound drowned,1 2 1 2 2 3 2 3 3
1381,POEM1,column sea solemn me misery day see lay bay,1 2 1 2 2 3 2 3 3
1382,POEM1,weed stone breed own alone flame shown came frame,1 2 1 2 2 3 2 3 3
1383,POEM1,soon main noon again brain cold plain sold untold,1 2 1 2 2 3 2 3 3
1384,POEM1,wrapped bark snapped dark mark eyes stark rise agonies,1 2 1 2 2 3 2 3 3
1385,POEM1,sever die endeavour victory fly sent misery lent content,1 2 1 2 2 3 2 3 3
1386,POEM1,despair sun air dun run spread shun dead shed,1 2 1 2 2 3 2 3 3
1387,POEM1,died nest aside possessed uprest crust breast dust rust,1 2 1 2 2 3 2 3 3
1388,POEM1,morn sleep forlorn sweep deep senselessness keep loneliness planetless,1 2 1 2 2 3 2 3 3
1389,POEM1,trance devils dance levels revels divide evils descried multiplied,1 2 1 2 2 3 2 3 3
1390,POEM1,true burst knew accursed first no immersed flow now,1 2 1 2 2 3 2 3 3
1391,POEM1,seven bare heaven hair fair upsprung air clung hung,1 2 1 2 2 3 2 3 3
1392,POEM1,blue worm drew inform form ghost warm frost tossed,1 2 1 2 2 3 2 3 3
1393,POEM1,hurricane career wane there drear deep appear sleep weep,1 2 1 2 2 3 2 3 3
1394,POEM1,saw moon gnaw boon soon arose attune unclose repose,1 2 1 2 2 3 2 3 3
1395,POEM1,smiled old beguiled enfold uphold wound cold sound bound,1 2 1 2 2 3 2 3 3
1396,POEM1,heard harbourbar stirred star far mark are dark bark,1 2 1 2 2 3 2 3 3
1397,POEM1,seabillow shape pillow lap enwrap bent snap bent sent,1 2 1 2 2 3 2 3 3
1398,POEM1,lips high dips cheeringly me cheer liberty hear year,1 2 1 2 2 3 2 3 3
1399,POEM1,oft dreams aloft beams oceanstreams mild seems child piled,1 2 1 2 2 3 2 3 3
1400,POEM1,shore sea bore slantingly see grove flee cove wove,1 2 1 2 2 3 2 3 3
1401,POEM1,bark stone dark overgrown strown flood thrown stood brood,1 2 1 2 2 3 2 3 3
1402,POEM1,anchored care said stair wear last rare placed interlaced,1 2 1 2 2 3 2 3 3
1403,POEM1,lattices day breeze lay play home ray tome become,1 2 1 2 2 3 2 3 3
1404,POEM1,past lake vast wake snake truth slake youth ruth,1 2 1 2 2 3 2 3 3
1405,POEM1,madness flow sadness woe fro good show solitude flood,1 2 1 2 2 3 2 3 3
1406,POEM1,skill heart until start art spoke dart stroke oak,1 2 1 2 2 3 2 3 3
1407,POEM1,rolled reassume old doom relume lot gloom thought not,1 2 1 2 2 3 2 3 3
1408,POEM1,age stamp page damp lamp fed camp led read,1 2 1 2 2 3 2 3 3
1409,POEM1,obdurate woe fate so know abroad undergo crowd understood,1 2 1 2 2 3 2 3 3
1410,POEM1,wide frame abide flame came tongue name sung among,1 2 1 2 2 3 2 3 3
1411,POEM1,rock eloquence unlock penitence thence spent sense lent intent,1 2 1 2 2 3 2 3 3
1412,POEM1,state old create bold unfold shore told more yore,1 2 1 2 2 3 2 3 3
1413,POEM1,weep blind sleep bind pined look find shook mountainbrook,1 2 1 2 2 3 2 3 3
1414,POEM1,tremble streets dissemble meets weets known judgementseats crone throne,1 2 1 2 2 3 2 3 3
1415,POEM1,deeds law succeeds awe draw sway foresaw obey array,1 2 1 2 2 3 2 3 3
1416,POEM1,instrument countenance lent advance deliverance rear chance share bear,1 2 1 2 2 3 2 3 3
1417,POEM1,old well cold dwell repel throng compel tongue wrong,1 2 1 2 2 3 2 3 3
1418,POEM1,length spare strength fair bear make hear sake take,1 2 1 2 2 3 2 3 3
1419,POEM1,bound impaled found herunassailed veiled eloquence mailed defence innocence,1 2 1 2 2 3 2 3 3
1420,POEM1,path dust wrath lust trust quell thundergust spell rebel,1 2 1 2 2 3 2 3 3
1421,POEM1,teach long reach wrong strong bright throng plight unite,1 2 1 2 2 3 2 3 3
1422,POEM1,her less stir wickedness palaces borne repress turn urn,1 2 1 2 2 3 2 3 3
1423,POEM1,maiden he oerladen tyranny free towns tumultuously disowns thrones,1 2 1 2 2 3 2 3 3
1424,POEM1,shed slaves dead graves waves kings paves flings wings,1 2 1 2 2 3 2 3 3
1425,POEM1,wall vast call blast past foe aghast know overthrow,1 2 1 2 2 3 2 3 3
1426,POEM1,maintain blood plain food good wove multitude love move,1 2 1 2 2 3 2 3 3
1427,POEM1,pause around awes sound confound fear bound neer murderer,1 2 1 2 2 3 2 3 3
1428,POEM1,choice cowardice voice lies eyes spake arise awake lake,1 2 1 2 2 3 2 3 3
1429,POEM1,there wind hair lined behind cheek find speak weak,1 2 1 2 2 3 2 3 3
1430,POEM1,faded mien braided seen scene face been grace trace,1 2 1 2 2 3 2 3 3
1431,POEM1,dead gone fled lone unknown upborne shown horn forlorn,1 2 1 2 2 3 2 3 3
1432,POEM1,man tears began rears bears moor wears investiture allure,1 2 1 2 2 3 2 3 3
1433,POEM1,went grass continent pass was ever mass sever ever,1 2 1 2 2 3 2 3 3
1434,POEM1,reared deeds heard feeds weeds shade breeds made fade,1 2 1 2 2 3 2 3 3
1435,POEM1,sped low outspread below flow lamps glow camps stamps,1 2 1 2 2 3 2 3 3
1436,POEM1,stood light multitude might night veiled fight mailed failed,1 2 1 2 2 3 2 3 3
1437,POEM1,victory tent lie went lent showed bent aloud understood,1 2 1 2 2 3 2 3 3
1438,POEM1,beam him theme dim swim were overbrim air here,1 2 1 2 2 3 2 3 3
1439,POEM1,youth found truth bound wound deluded ground intruded brooded,1 2 1 2 2 3 2 3 3
1440,POEM1,eyes spread arise dread sped far dead war spare,1 2 1 2 2 3 2 3 3
1441,POEM1,child fair wild overbear despair cry scare sky victory,1 2 1 2 2 3 2 3 3
1442,POEM1,fled gale encompassed vale avail fear fail spear forbear,1 2 1 2 2 3 2 3 3
1443,POEM1,uplifted blood gifted withstood flood cause subdued pause laws,1 2 1 2 2 3 2 3 3
1444,POEM1,slain sleep pain weep steep woe keep bestow now,1 2 1 2 2 3 2 3 3
1445,POEM1,ill breed kill misdeed feed heaven deed given forgiven,1 2 1 2 2 3 2 3 3
1446,POEM1,past dead overcast bled shed foes shed close repose,1 2 1 2 2 3 2 3 3
1447,POEM1,beside all wide befall call assay thrall array day,1 2 1 2 2 3 2 3 3
1448,POEM1,acclamation multitude nation brotherhood good magnificent blood sent battlement,1 2 1 2 2 3 2 3 3
1449,POEM1,high clung sky hung sprung vast among cast passed,1 2 1 2 2 3 2 3 3
1450,POEM1,gates lair awaits there air shed fair head spread,1 2 1 2 2 3 2 3 3
1451,POEM1,vision reconciled contrition beguiled smiled awe mild draw law,1 2 1 2 2 3 2 3 3
1452,POEM1,symphony lifted free gifted uplifted shone shifted sun none,1 2 1 2 2 3 2 3 3
1453,POEM1,chosen knew frozen subdue due she withdrew be sea,1 2 1 2 2 3 2 3 3
1454,POEM1,care great prepare gate desolate alone sate throne shone,1 2 1 2 2 3 2 3 3
1455,POEM1,him thing him bring king wove murmuring love move,1 2 1 2 2 3 2 3 3
1456,POEM1,feet spoke meet woke broke tomb stroke gloom dome,1 2 1 2 2 3 2 3 3
1457,POEM1,nigh wan eye thereon throne lips frown dips eclipse,1 2 1 2 2 3 2 3 3
1458,POEM1,braided vast faded cast fast bliss passed kiss tenderness,1 2 1 2 2 3 2 3 3
1459,POEM1,solitude compassionate mood debate hate glare desolate unaware hair,1 2 1 2 2 3 2 3 3
1460,POEM1,seem deep dream sleep keep faintingly weep she me,1 2 1 2 2 3 2 3 3
1461,POEM1,slave tone grave known alone he throne captivity be,1 2 1 2 2 3 2 3 3
1462,POEM1,withdrawn more gone power hour fall yore all befall,1 2 1 2 2 3 2 3 3
1463,POEM1,pours round showers ground sound man found wan ran,1 2 1 2 2 3 2 3 3
1464,POEM1,him fair him share bear ate despair state sate,1 2 1 2 2 3 2 3 3
1465,POEM1,multitudes dell woods dwell fell murderer well here rear,1 2 1 2 2 3 2 3 3
1466,POEM1,brought soil wrought despoil toil luxuries boil willarise sacrifice,1 2 1 2 2 3 2 3 3
1467,POEM1,cried shed tried dread spread earth shed worth birth,1 2 1 2 2 3 2 3 3
1468,POEM1,neer ill hear kill fill hypocrite will light despite,1 2 1 2 2 3 2 3 3
1469,POEM1,dying were lying fair air feet despair sweet meet,1 2 1 2 2 3 2 3 3
1470,POEM1,assigned went mind lent innocent ended bent portended blended,1 2 1 2 2 3 2 3 3
1471,POEM1,day call away festival all wake recall make slake,1 2 1 2 2 3 2 3 3
1472,POEM1,fountains quail mountains pale avail whom veil womb doom,1 2 1 2 2 3 2 3 3
1473,POEM1,morning host warning tossed lost sky almost society be,1 2 1 2 2 3 2 3 3
1474,POEM1,ocean rear devotion there appear pyramid wear hid forbid,1 2 1 2 2 3 2 3 3
1475,POEM1,ever flow shiver slow fro swim below dim hymn,1 2 1 2 2 3 2 3 3
1476,POEM1,morn assembled outworn trembled dissembled one resembled won sun,1 2 1 2 2 3 2 3 3
1477,POEM1,stair loveliest rare mist kissed shone dressed one throne,1 2 1 2 2 3 2 3 3
1478,POEM1,habitant dawn enchant drawn gone light lineamentsalone sight bright,1 2 1 2 2 3 2 3 3
1479,POEM1,acclamations air nations there fair blind fare wind mind,1 2 1 2 2 3 2 3 3
1480,POEM1,gifted me uplifted see three shrine sea shine crystalline,1 2 1 2 2 3 2 3 3
1481,POEM1,tremulously shed see said dead breathe spread beneath death,1 2 1 2 2 3 2 3 3
1482,POEM1,me requite me rite light hither unite wither together,1 2 1 2 2 3 2 3 3
1483,POEM1,bind fear kind there appear asleep were keep weep,1 2 1 2 2 3 2 3 3
1484,POEM1,disk breast basilisk loveliest dressed skies repressed rise eyes,1 2 1 2 2 3 2 3 3
1485,POEM1,she flowed sea crowd bestowed gaze glode blaze amaze there air fair,1 2 1 2 2 3 2 3 3 4 4 4
1486,POEM1,strong young morning folly melancholy warning holy,1 1 2 3 3 2 3
1487,POEM1,assembled now trembled flow flies rise chain train,1 2 1 2 3 3 4 4
1488,POEM1,heaven given being heart wert seeing start,1 1 2 3 3 2 3
1489,POEM1,burning pleasure turning treasure hate desolate be free,1 2 1 2 3 3 4 4
1490,POEM1,equality thee thee thought brought thee sought descending own blending one men ken meet feet,1 1 1 2 2 3 2 4 5 4 5 6 6 7 7
1491,POEM1,mountains fountains woman borrow sorrow human morrow,1 1 2 3 3 2 3
1492,POEM1,tears die fears lie dominion pinion space embrace,1 2 1 2 3 3 4 4
1493,POEM1,glowing flowing dreaming beast feast steaming ceased madness air gladness there cull beautiful poesy free,1 1 2 3 3 2 3 4 5 4 5 6 6 7 7
1494,POEM1,nations constellations cars more shore stars roar wildernesses oceans tresses emotions fear hear fanes reigns,1 1 2 3 3 2 3 4 5 4 5 6 6 7 7
1495,POEM1,entwining throng shining prolong belong speech among teach reach,1 2 1 2 2 3 2 3 3
1496,POEM1,sweeps lake sleeps wake make blue partake flew grew,1 2 1 2 2 3 2 3 3
1497,POEM1,then sea mountainglen free cypresstree flame liberty name frame,1 2 1 2 2 3 2 3 3
1498,POEM1,mother smiles other reconciles beguiles weep isles deep creep,1 2 1 2 2 3 2 3 3
1499,POEM1,gore pollute store fruit root yet transmute set wet,1 2 1 2 2 3 2 3 3
1500,POEM1,shrine mind divine unwind kind refrain reclined plain main,1 2 1 2 2 3 2 3 3
1501,POEM1,talk strains walk chains disdains mist plains rest blessed,1 2 1 2 2 3 2 3 3
1502,POEM1,sea themes me gleams dreams lapped beams wrapped snapped,1 2 1 2 2 3 2 3 3
1503,POEM1,wall why fall by cry shrieks driventumultuously cheeks seeks,1 2 1 2 2 3 2 3 3
1504,POEM1,danger arms stranger arms charms swept alarms lept wept,1 2 1 2 2 3 2 3 3
1505,POEM1,fire now higher woe below waterfalls glow intervals falls,1 2 1 2 2 3 2 3 3
1506,POEM1,done beheld sun repelled quelled despair withheld there oerbear,1 2 1 2 2 3 2 3 3
1507,POEM1,cataract strive compact drive rive plain alive stain rain,1 2 1 2 2 3 2 3 3
1508,POEM1,prey deep array sweep reap while keep smile volcanoisle,1 2 1 2 2 3 2 3 3
1509,POEM1,spread sight dead light flight heard might stirred recurred,1 2 1 2 2 3 2 3 3
1510,POEM1,made still shade fill will overthrown hill down strown,1 2 1 2 2 3 2 3 3
1511,POEM1,found pine around divine mine ardently line cry die,1 2 1 2 2 3 2 3 3
1512,POEM1,heaven down driven overthrown bone shaft thrown laughed waft,1 2 1 2 2 3 2 3 3
1513,POEM1,shelter men welter glen fen waged when raged engaged,1 2 1 2 2 3 2 3 3
1514,POEM1,found instrument ground sent rent best present rest invest,1 2 1 2 2 3 2 3 3
1515,POEM1,almost knew host drew grew ever overthrew river ever,1 2 1 2 2 3 2 3 3
1516,POEM1,kind blood behind good stood hair strewed care unaware,1 2 1 2 2 3 2 3 3
1517,POEM1,midst fell sheddst dell befell there horrible stare air,1 2 1 2 2 3 2 3 3
1518,POEM1,hanging bane twanging stain pain death plain seethe wreath,1 2 1 2 2 3 2 3 3
1519,POEM1,firm day term ray array bands lay hands brands,1 2 1 2 2 3 2 3 3
1520,POEM1,came speed frame bleed steed white recede might bright,1 2 1 2 2 3 2 3 3
1521,POEM1,rose course flows force horse swayed source said obeyed,1 2 1 2 2 3 2 3 3
1522,POEM1,sword head word fled dispread blast spread fast passed,1 2 1 2 2 3 2 3 3
1523,POEM1,dust spray gust away alway crest ray breast arrest,1 2 1 2 2 3 2 3 3
1524,POEM1,ocean panted motion haunted enchanted solitude implanted stood flood,1 2 1 2 2 3 2 3 3
1525,POEM1,seenanother night other alight light pale delight quail fail,1 2 1 2 2 3 2 3 3
1526,POEM1,rested reposing invested unclosing losing king choosing spring wing,1 2 1 2 2 3 2 3 3
1527,POEM1,pursuer steed pure weed feed led need bed dispread,1 2 1 2 2 3 2 3 3
1528,POEM1,portal now immortal go below roof grow woof moonproof,1 2 1 2 2 3 2 3 3
1529,POEM1,made recess shade dress loneliness wheneer caress there air,1 2 1 2 2 3 2 3 3
1530,POEM1,dream fair stream bear air devotion there ocean commotion,1 2 1 2 2 3 2 3 3
1531,POEM1,wrapped overthrow snapped now below atmosphere flow there air,1 2 1 2 2 3 2 3 3
1532,POEM1,causes tears pauses years fears frames endears names claims,1 2 1 2 2 3 2 3 3
1533,POEM1,pass rent morass sent lent song bent among tongue,1 2 1 2 2 3 2 3 3
1534,POEM1,sate ties weight eyes lies reposes ecstasies roses uncloses,1 2 1 2 2 3 2 3 3
1535,POEM1,returned interval burned fall all deep befall leap sleep,1 2 1 2 2 3 2 3 3
1536,POEM1,thus one us gone oblivion now sun know below,1 2 1 2 2 3 2 3 3
1537,POEM1,clasps limb gasps swim dim control climb roll soul,1 2 1 2 2 3 2 3 3
1538,POEM1,unseen mortality green lie sky fled high spread overhead,1 2 1 2 2 3 2 3 3
1539,POEM1,moon chill strewn still fill look hill strook shook,1 2 1 2 2 3 2 3 3
1540,POEM1,communion rite union unite night sprung might long strong,1 2 1 2 2 3 2 3 3
1541,POEM1,those love interpose move grove nile dove awhile smile,1 2 1 2 2 3 2 3 3
1542,POEM1,dissever plants ever haunts enchants springing wants flinging swinging,1 2 1 2 2 3 2 3 3
1543,POEM1,were fell air befell horrible sown well lone gone,1 2 1 2 2 3 2 3 3
1544,POEM1,awaken mane shaken rein pain caress again express tenderness,1 2 1 2 2 3 2 3 3
1545,POEM1,bestrode night rode unite might rain white again plain,1 2 1 2 2 3 2 3 3
1546,POEM1,he red exultingly tread spread joyously sped descry victory,1 2 1 2 2 3 2 3 3
1547,POEM1,wood fed blood dead fled sky overhead lie confusedly,1 2 1 2 2 3 2 3 3
1548,POEM1,marketplace stare face air where taste there haste waste,1 2 1 2 2 3 2 3 3
1549,POEM1,woman she human misery me laughed glee quaffed draught,1 2 1 2 2 3 2 3 3
1550,POEM1,dry brother lie other mother thither smother wither together,1 2 1 2 2 3 2 3 3
1551,POEM1,flashes dell gashes tell well paramour fell door more,1 2 1 2 2 3 2 3 3
1552,POEM1,strength hearth length earth mirth desolate dearth state sate,1 2 1 2 2 3 2 3 3
1553,POEM1,high eat die feet meet she defeat sympathy me,1 2 1 2 2 3 2 3 3
1554,POEM1,striven me heaven pallidrapidly sea gray see alway day,1 2 1 2 2 3 2 3 3
1555,POEM1,pale cast fail embraced taste behind waste unbind reclined,1 2 1 2 2 3 2 3 3
1556,POEM1,bosom share blossom air there spirit atmosphere it inherit,1 2 1 2 2 3 2 3 3
1557,POEM1,ray storm play warm charm deep disarm sleep steep,1 2 1 2 2 3 2 3 3
1558,POEM1,madness mood gladness solitude pursued cheek flood speak wake,1 2 1 2 2 3 2 3 3
1559,POEM1,endurance heart assurance impart start firm depart term infirm,1 2 1 2 2 3 2 3 3
1560,POEM1,thralls they halls alway day lute lay mute pollute,1 2 1 2 2 3 2 3 3
1561,POEM1,loveliness power passionless bower tore flame bore became name,1 2 1 2 2 3 2 3 3
1562,POEM1,agony delight imagery night light day sight lay away,1 2 1 2 2 3 2 3 3
1563,POEM1,power gave bore save wave beneath slave breathe underneath,1 2 1 2 2 3 2 3 3
1564,POEM1,throne sent grown instrument bent infancy meant he sea,1 2 1 2 2 3 2 3 3
1565,POEM1,stroke seas broke breeze symplegades there knees her air,1 2 1 2 2 3 2 3 3
1566,POEM1,plain wood main flood brood wonder pursued under thunder,1 2 1 2 2 3 2 3 3
1567,POEM1,redoubling driven bubbling riven heaven inwoven even cloven oven,1 2 1 2 2 3 2 3 3
1568,POEM1,cave sea wave perpetually flee cell high inaccessible fell,1 2 1 2 2 3 2 3 3
1569,POEM1,paven sand engraven hand command gate stand state create,1 2 1 2 2 3 2 3 3
1570,POEM1,prey awhile day while isle taught smile sought brought,1 2 1 2 2 3 2 3 3
1571,POEM1,creeping air sleeping fair there bore were wore core,1 2 1 2 2 3 2 3 3
1572,POEM1,fleeing air being bear lair long despair among throng,1 2 1 2 2 3 2 3 3
1573,POEM1,mother dreamed another seemed deemed rain streamed pain lain,1 2 1 2 2 3 2 3 3
1574,POEM1,birth thine earth mine divine swift repine uplift shift,1 2 1 2 2 3 2 3 3
1575,POEM1,tenderness tears oppress years appears love fears approve clove,1 2 1 2 2 3 2 3 3
1576,POEM1,soon wave moon cave gave hand pave command understand,1 2 1 2 2 3 2 3 3
1577,POEM1,me sweet be meet beat day retreat play way,1 2 1 2 2 3 2 3 3
1578,POEM1,grown delight down night bright high flight fantasy misery,1 2 1 2 2 3 2 3 3
1579,POEM1,diver bore quiver before yore gone more alone moan,1 2 1 2 2 3 2 3 3
1580,POEM1,methought vein thought pain again turned fain yearned unreturned,1 2 1 2 2 3 2 3 3
1581,POEM1,me beast memory feast possessed one blessed alone moan,1 2 1 2 2 3 2 3 3
1582,POEM1,years made tears shade preyed even played heaven driven,1 2 1 2 2 3 2 3 3
1583,POEM1,thing boat wing float note him throat swim dim,1 2 1 2 2 3 2 3 3
1584,POEM1,strength rose length those woes cave knows save grave,1 2 1 2 2 3 2 3 3
1585,POEM1,dead be spread free me sought imagery taught brought,1 2 1 2 2 3 2 3 3
1586,POEM1,made departed shade imparted fearlesshearted mind darted behind wind,1 2 1 2 2 3 2 3 3
1587,POEM1,grew cave through gave wave are grave fear sphere,1 2 1 2 2 3 2 3 3
1588,POEM1,range thought change wrought taught melodies caught eyes harmonize,1 2 1 2 2 3 2 3 3
1589,POEM1,will plain fill again main we lain free prophecy,1 2 1 2 2 3 2 3 3
1590,POEM1,slaves ministries waves rise eyes grew surprise drew anew,1 2 1 2 2 3 2 3 3
1591,POEM1,earth morn birth scorn uptorn interspersed corn nursed burst,1 2 1 2 2 3 2 3 3
1592,POEM1,recompense profound impotence sound bound well found tell irresistible,1 2 1 2 2 3 2 3 3
